season,age,gender,ta,thermal_sensation,BMI,cluster
1.0,35.0,1.0,25.5,0.0,26.03311607613255,0
1.0,35.0,1.0,26.9,0.0,23.852108383980497,0
1.0,35.0,1.0,26.6,0.0,25.390625,0
1.0,35.0,1.0,25.8,0.0,19.072175572296004,0
1.0,25.0,1.0,29.6,0.0,26.700121325351304,0
1.0,25.0,1.0,27.6,0.0,26.306026979819997,0
1.0,25.0,1.0,27.2,-1.0,26.87867813490267,0
1.0,35.0,1.0,26.1,0.0,25.3968253968254,0
1.0,45.0,1.0,27.1,-1.0,28.30705839953273,0
1.0,35.0,1.0,25.0,0.0,25.68052473383053,0
1.0,35.0,1.0,25.7,0.0,19.33164963870528,0
1.0,35.0,1.0,24.7,0.0,25.2761148546659,0
1.0,35.0,1.0,25.2,0.0,21.47732076280936,0
1.0,45.0,2.0,25.4,1.0,21.672075655549037,1
1.0,25.0,1.0,25.1,0.0,25.38228817422924,0
1.0,35.0,1.0,24.5,-1.0,21.523112983489085,0
1.0,35.0,1.0,24.0,0.0,24.08063237042261,0
1.0,25.0,1.0,23.8,0.0,21.7935852425911,0
1.0,35.0,1.0,23.8,-2.0,22.408786769347305,0
1.0,35.0,2.0,23.4,0.0,27.81557067271353,1
1.0,35.0,1.0,22.9,0.0,31.684143972750213,0
1.0,45.0,2.0,23.9,0.0,24.18745275888133,1
1.0,25.0,2.0,27.0,0.0,15.930587416730388,1
1.0,35.0,1.0,25.5,0.0,28.480129413708056,0
1.0,35.0,1.0,25.2,-1.0,22.072100295623745,0
1.0,25.0,1.0,24.8,0.0,22.072100295623745,0
1.0,45.0,1.0,25.7,0.0,22.419909357801128,0
1.0,25.0,1.0,25.4,0.0,22.775555755193142,0
1.0,25.0,1.0,25.2,0.0,23.1401051486378,0
1.0,25.0,1.0,25.1,0.0,30.040816326530614,0
1.0,35.0,1.0,24.7,1.0,21.12301338897291,0
1.0,25.0,1.0,25.0,0.0,22.464157096209288,0
1.0,25.0,1.0,24.5,0.0,22.148332922666327,0
1.0,55.0,1.0,25.2,1.0,27.94309769197271,0
1.0,35.0,1.0,25.3,1.0,24.92011323699455,0
1.0,35.0,1.0,26.2,1.0,22.093313872806032,0
1.0,25.0,1.0,26.3,0.0,30.175733412818445,0
1.0,25.0,1.0,26.0,0.0,21.7935852425911,0
1.0,35.0,1.0,34.8,2.0,18.10544004769107,3
1.0,55.0,1.0,35.6,0.0,25.68052473383053,3
1.0,25.0,1.0,35.4,2.0,17.43486819407288,3
1.0,45.0,1.0,35.5,1.0,21.458299315782007,3
1.0,55.0,1.0,35.5,2.0,24.1645620483816,3
1.0,55.0,1.0,35.3,2.0,26.41425401193997,3
1.0,25.0,1.0,35.1,2.0,20.962459057697156,3
1.0,25.0,2.0,35.6,2.0,20.177555148009706,3
1.0,25.0,1.0,35.9,0.0,20.544419787064424,3
1.0,45.0,2.0,36.0,3.0,32.4877470014477,3
1.0,25.0,2.0,35.7,3.0,20.962459057697156,3
1.0,55.0,2.0,35.7,2.0,27.23274465216977,3
1.0,45.0,1.0,35.3,2.0,23.84620153855692,3
1.0,55.0,1.0,34.8,2.0,18.107741059302853,3
1.0,25.0,2.0,35.3,3.0,21.4622569518635,3
1.0,55.0,1.0,35.6,2.0,25.409230605507947,3
1.0,55.0,2.0,35.5,1.0,32.24993701184177,3
1.0,25.0,2.0,35.3,2.0,26.47627952294284,3
1.0,25.0,2.0,35.8,0.0,26.24564170930461,3
1.0,25.0,1.0,36.0,0.0,16.921525449486158,3
1.0,25.0,2.0,36.4,3.0,20.3125,3
1.0,25.0,2.0,36.0,2.0,24.437096787902995,3
1.0,25.0,1.0,35.8,3.0,27.34375,3
1.0,45.0,1.0,36.1,3.0,17.800080883567535,3
1.0,45.0,1.0,36.8,3.0,24.92011323699455,3
1.0,45.0,2.0,37.2,3.0,28.15578542954041,3
1.0,45.0,1.0,38.8,3.0,23.1401051486378,3
1.0,35.0,2.0,37.2,3.0,27.493445998345692,3
1.0,45.0,1.0,37.9,1.0,23.724537244992856,3
1.0,35.0,2.0,38.0,1.0,24.92011323699455,3
1.0,55.0,1.0,37.0,2.0,28.164017851963884,3
1.0,35.0,2.0,37.0,2.0,16.020072795210783,3
1.0,35.0,1.0,37.0,2.0,26.781118650994696,3
1.0,45.0,1.0,38.5,2.0,23.47001487663657,3
1.0,55.0,1.0,34.3,1.0,18.645344042454013,3
1.0,25.0,1.0,34.5,0.0,20.04632592451386,3
1.0,55.0,1.0,35.0,1.0,29.34917112437775,3
1.0,25.0,1.0,35.3,0.0,24.92011323699455,3
1.0,55.0,1.0,35.4,2.0,23.680602916761387,3
1.0,65.0,1.0,35.3,1.0,23.852108383980497,3
1.0,35.0,1.0,35.2,0.0,16.441266862387494,3
1.0,45.0,1.0,35.2,2.0,24.58511669987549,3
1.0,25.0,1.0,35.4,2.0,19.53125,3
1.0,25.0,1.0,35.4,1.0,16.270697547582845,3
1.0,55.0,1.0,37.4,2.0,25.20018613616938,3
1.0,55.0,1.0,35.5,3.0,23.1401051486378,3
1.0,45.0,1.0,35.5,3.0,24.406046321374266,3
1.0,45.0,1.0,36.4,1.0,24.92011323699455,3
1.0,55.0,1.0,36.4,2.0,24.854978106906785,3
1.0,25.0,2.0,36.9,1.0,16.020072795210783,1
1.0,35.0,2.0,37.1,3.0,24.99370118417737,3
1.0,55.0,1.0,35.8,1.0,26.203073822121443,3
1.0,35.0,2.0,34.8,3.0,16.020072795210783,3
1.0,45.0,1.0,37.0,3.0,26.09804695832937,3
1.0,25.0,1.0,34.5,3.0,18.91162823067345,3
1.0,55.0,1.0,36.0,3.0,26.03311607613255,3
1.0,55.0,1.0,36.2,2.0,25.83338500010333,3
1.0,45.0,1.0,37.2,3.0,29.612669536600777,3
1.0,55.0,1.0,36.6,2.0,29.502140039850588,3
1.0,45.0,1.0,39.4,1.0,23.1401051486378,3
1.0,45.0,1.0,39.8,3.0,23.496106766309147,3
1.0,55.0,2.0,39.8,3.0,24.972272166766555,3
1.0,45.0,1.0,39.8,3.0,20.327384484406355,3
1.0,55.0,1.0,39.7,3.0,23.128937960593813,3
1.0,45.0,1.0,39.8,3.0,23.828125,3
1.0,25.0,1.0,34.4,2.0,19.031141868512112,3
1.0,35.0,1.0,36.2,2.0,19.921875,3
1.0,35.0,1.0,36.2,2.0,24.406046321374266,3
1.0,45.0,2.0,36.1,2.0,26.822874144727507,3
1.0,45.0,1.0,36.2,2.0,23.724537244992856,3
1.0,25.0,1.0,36.2,0.0,23.914569981654537,3
1.0,65.0,1.0,35.7,2.0,16.921525449486158,3
1.0,45.0,1.0,35.3,2.0,28.416723500113665,3
1.0,45.0,1.0,35.3,1.0,28.164017851963884,3
1.0,55.0,1.0,35.4,2.0,27.147983290049417,3
1.0,25.0,1.0,35.6,2.0,23.11247226044748,3
1.0,55.0,1.0,35.6,0.0,23.84620153855692,3
1.0,45.0,1.0,35.8,2.0,23.84620153855692,3
1.0,55.0,1.0,35.8,0.0,23.852108383980497,3
1.0,55.0,1.0,36.0,2.0,27.23274465216977,3
1.0,55.0,1.0,34.3,0.0,26.47627952294284,3
1.0,55.0,1.0,34.0,0.0,19.58008897192429,3
1.0,55.0,2.0,35.0,3.0,32.24993701184177,3
1.0,35.0,1.0,36.2,2.0,19.076961230845537,3
1.0,55.0,1.0,36.2,2.0,26.03311607613255,3
1.0,55.0,1.0,36.6,2.0,25.68052473383053,3
1.0,25.0,2.0,37.0,2.0,24.92011323699455,3
1.0,35.0,2.0,37.5,3.0,27.98616708344528,3
1.0,55.0,1.0,37.5,2.0,44.415701354207805,3
1.0,45.0,1.0,37.5,2.0,19.58008897192429,3
1.0,25.0,1.0,37.3,2.0,21.7935852425911,3
1.0,55.0,1.0,37.7,3.0,23.84620153855692,3
1.0,55.0,1.0,37.4,1.0,25.68052473383053,3
1.0,25.0,1.0,37.5,1.0,18.10544004769107,3
1.0,25.0,1.0,37.5,1.0,17.770154120881973,3
1.0,45.0,1.0,37.7,1.0,21.12301338897291,3
1.0,25.0,1.0,37.7,3.0,19.076961230845537,3
1.0,25.0,1.0,37.2,3.0,20.78772746216382,3
1.0,55.0,1.0,37.4,3.0,24.854978106906785,3
1.0,55.0,1.0,36.6,3.0,25.79994960947342,3
1.0,45.0,1.0,35.6,1.0,23.84620153855692,3
1.0,55.0,2.0,36.2,2.0,27.23274465216977,3
1.0,25.0,2.0,37.6,3.0,20.24493844906057,3
1.0,25.0,2.0,36.9,2.0,20.962459057697156,3
1.0,45.0,1.0,36.9,1.0,23.13472894982748,3
1.0,55.0,1.0,34.5,3.0,18.346975469461142,3
1.0,55.0,1.0,35.2,2.0,17.39799397966143,3
1.0,35.0,2.0,35.0,2.0,29.502140039850588,3
1.0,35.0,1.0,34.9,3.0,24.96334926448896,3
1.0,65.0,1.0,35.0,3.0,24.67351873479257,3
1.0,65.0,1.0,34.9,3.0,19.58008897192429,3
1.0,35.0,2.0,34.9,2.0,20.15621063240111,3
1.0,35.0,1.0,35.2,1.0,25.00624114101812,3
1.0,55.0,1.0,35.5,1.0,27.204136040925142,3
1.0,55.0,1.0,36.2,2.0,27.34375,3
1.0,55.0,1.0,36.3,3.0,30.81662968059664,3
1.0,45.0,1.0,36.2,1.0,20.71248175575565,3
1.0,25.0,2.0,36.9,3.0,19.53125,3
1.0,45.0,2.0,37.1,3.0,19.668093359900396,3
1.0,45.0,1.0,37.2,3.0,24.14058673025476,3
1.0,45.0,1.0,36.7,2.0,18.223181253292783,3
1.0,45.0,1.0,36.8,2.0,26.700121325351304,3
1.0,25.0,1.0,36.6,1.0,18.91162823067345,3
1.0,35.0,1.0,37.3,3.0,22.093313872806032,3
1.0,55.0,1.0,37.1,3.0,19.81069050895498,3
1.0,45.0,1.0,36.3,3.0,21.7935852425911,3
1.0,55.0,2.0,35.1,3.0,29.296874999999996,3
1.0,45.0,1.0,37.9,2.0,27.23274465216977,3
1.0,55.0,1.0,38.1,3.0,25.89060219469457,3
1.0,35.0,2.0,37.7,3.0,24.58511669987549,3
1.0,35.0,1.0,36.9,2.0,26.822874144727507,3
1.0,35.0,1.0,38.0,2.0,16.441266862387494,3
1.0,55.0,1.0,38.7,2.0,24.1645620483816,3
1.0,65.0,1.0,39.4,1.0,24.57993081666637,3
1.0,35.0,1.0,39.4,0.0,24.58511669987549,3
1.0,25.0,1.0,38.3,2.0,19.53125,3
1.0,25.0,1.0,37.9,2.0,16.764296340454692,3
1.0,55.0,2.0,29.7,1.0,32.24993701184177,3
1.0,35.0,2.0,30.1,0.0,26.203073822121443,1
1.0,25.0,2.0,30.2,0.0,26.47627952294284,1
1.0,25.0,1.0,30.8,0.0,17.89776730234113,0
1.0,25.0,2.0,30.3,0.0,19.318701165083265,1
1.0,25.0,1.0,30.1,0.0,23.1401051486378,0
1.0,45.0,1.0,30.3,0.0,24.58511669987549,0
1.0,25.0,2.0,29.9,0.0,21.777093145905468,1
1.0,55.0,1.0,30.1,0.0,24.916874537999615,0
1.0,25.0,2.0,27.6,0.0,20.962459057697156,1
1.0,25.0,2.0,29.2,0.0,19.375038750077497,1
1.0,55.0,1.0,29.9,-0.5,26.47627952294284,0
1.0,65.0,1.0,30.2,0.0,23.84620153855692,0
1.0,25.0,2.0,30.4,-1.0,19.076961230845537,1
1.0,45.0,2.0,30.6,-1.0,32.04270937129088,1
1.0,55.0,2.0,30.5,-1.0,28.36744234601018,1
1.0,35.0,2.0,29.3,-1.0,23.381204333585288,1
1.0,65.0,1.0,29.3,-1.0,18.140589569161,0
1.0,45.0,1.0,29.0,0.0,22.14290142866,0
1.0,55.0,1.0,29.2,1.0,25.38228817422924,3
1.0,55.0,1.0,29.4,0.0,23.071180127777424,0
1.0,55.0,1.0,29.5,0.0,24.58511669987549,0
1.0,55.0,1.0,29.1,0.0,24.18745275888133,0
1.0,25.0,2.0,29.6,0.0,16.020072795210783,1
1.0,35.0,1.0,30.1,-1.0,24.99370118417737,0
1.0,35.0,1.0,29.3,0.0,21.527820833419444,0
1.0,55.0,1.0,29.4,0.0,19.53125,0
1.0,25.0,1.0,29.4,-1.0,24.508945765204302,0
1.0,35.0,1.0,29.4,0.0,24.18745275888133,0
1.0,45.0,1.0,29.6,1.0,20.022065697230467,3
1.0,35.0,1.0,29.6,0.0,22.011878343283318,0
1.0,55.0,1.0,29.4,0.0,31.000062000124,0
1.0,55.0,1.0,29.2,0.0,26.854512087556305,0
1.0,25.0,1.0,29.3,-1.0,20.3125,0
1.0,45.0,1.0,30.1,0.0,21.40289781428084,0
1.0,35.0,1.0,30.1,0.0,19.781869681736534,0
1.0,65.0,1.0,29.8,0.0,17.800080883567535,0
1.0,55.0,1.0,29.8,1.0,23.4375,3
1.0,25.0,1.0,29.8,-0.5,24.99370118417737,0
1.0,55.0,1.0,29.5,0.0,30.846305266436637,0
1.0,55.0,1.0,29.4,0.0,27.514847929104143,0
1.0,35.0,1.0,29.0,1.0,19.668093359900396,0
1.0,55.0,1.0,29.1,-0.5,19.58008897192429,0
1.0,35.0,1.0,29.4,-0.5,24.801587301587304,0
1.0,35.0,1.0,30.0,0.5,28.218694885361558,0
1.0,25.0,1.0,28.3,0.0,21.40289781428084,0
1.0,55.0,1.0,29.7,0.0,30.258605169077526,0
1.0,55.0,1.0,30.0,0.0,25.15589569160998,0
1.0,55.0,1.0,29.7,0.0,28.480129413708056,0
1.0,25.0,1.0,30.0,0.0,21.09375,0
1.0,65.0,1.0,29.7,-1.0,23.250046500093,0
1.0,35.0,1.0,30.2,1.0,22.011878343283318,3
1.0,45.0,1.0,30.3,-1.0,25.390625,0
1.0,55.0,1.0,30.0,-1.5,26.203073822121443,0
1.0,45.0,1.0,30.0,-0.5,23.84620153855692,0
1.0,45.0,1.0,30.0,-1.0,23.19109461966605,0
1.0,35.0,1.0,29.7,-0.5,27.88518738845925,0
1.0,45.0,2.0,30.0,-0.5,18.91162823067345,1
1.0,45.0,2.0,29.9,-0.5,27.147983290049417,1
1.0,55.0,1.0,29.8,-0.5,26.47627952294284,0
1.0,35.0,1.0,29.8,0.0,21.484375,0
1.0,35.0,2.0,29.9,-1.0,26.700121325351304,1
1.0,35.0,1.0,30.0,0.0,20.177555148009706,0
1.0,55.0,1.0,30.2,0.0,28.153117530724856,0
1.0,35.0,1.0,29.1,0.0,26.854512087556305,0
1.0,45.0,1.0,29.0,0.0,21.7935852425911,0
1.0,55.0,1.0,29.3,-1.0,24.854978106906785,0
1.0,55.0,1.0,29.5,-1.0,17.444079265896185,0
1.0,35.0,2.0,29.6,-1.0,20.3125,1
1.0,55.0,1.0,29.6,-0.5,25.719814393715897,0
1.0,45.0,1.0,28.6,0.0,25.68052473383053,0
1.0,55.0,2.0,29.2,-0.5,24.972272166766555,1
1.0,55.0,1.0,29.6,-1.0,24.023808670084986,0
1.0,45.0,1.0,29.7,0.0,23.10439051756764,0
1.0,45.0,1.0,29.1,0.0,19.430588110094316,0
1.0,55.0,2.0,29.0,0.0,24.92011323699455,1
1.0,65.0,1.0,29.2,0.0,20.424558489127328,0
1.0,45.0,2.0,28.7,0.0,24.5641116193232,1
1.0,55.0,2.0,29.9,0.5,24.18745275888133,1
1.0,35.0,2.0,30.2,1.0,23.044352543566497,1
1.0,55.0,1.0,30.4,0.0,23.4375,0
1.0,55.0,1.0,30.4,-1.0,22.74560762139276,0
1.0,35.0,1.0,30.6,0.0,20.8027910537408,0
1.0,55.0,1.0,30.7,0.5,27.34375,3
1.0,55.0,1.0,30.7,0.0,20.544419787064424,0
1.0,25.0,2.0,31.0,-1.0,19.53125,1
1.0,45.0,1.0,30.7,1.0,21.7935852425911,3
1.0,55.0,1.0,30.6,-1.0,20.8027910537408,0
1.0,55.0,1.0,30.5,1.0,21.559256182967736,3
1.0,45.0,1.0,30.5,1.0,28.124127796036703,3
1.0,25.0,1.0,29.6,-1.0,19.375038750077497,0
1.0,55.0,1.0,28.4,-1.0,23.84620153855692,0
1.0,55.0,1.0,29.8,0.0,26.5625,0
1.0,25.0,2.0,30.8,1.0,21.4622569518635,1
1.0,45.0,1.0,31.2,-1.0,20.71248175575565,0
1.0,35.0,1.0,31.4,0.0,23.4375,0
1.0,25.0,2.0,31.2,0.0,20.83853428418176,1
1.0,65.0,1.0,29.3,0.0,28.164017851963884,0
1.0,45.0,1.0,29.2,-1.0,29.34917112437775,0
1.0,65.0,1.0,29.1,0.0,20.544419787064424,0
1.0,45.0,1.0,29.4,-1.0,23.1401051486378,0
1.0,35.0,1.0,28.3,0.0,25.341581829102427,0
1.0,55.0,2.0,28.5,-1.0,32.24993701184177,4
1.0,55.0,1.0,27.7,-1.0,23.45041900603508,0
1.0,35.0,2.0,28.6,-1.0,27.61097721678324,1
1.0,65.0,2.0,28.7,-1.0,27.34375,1
1.0,45.0,1.0,29.8,0.0,25.9881180900086,0
1.0,55.0,2.0,28.1,0.0,20.0266933570568,1
1.0,45.0,1.0,28.1,1.0,22.14290142866,0
1.0,45.0,1.0,28.2,0.0,25.68052473383053,0
1.0,55.0,2.0,28.0,-1.0,23.250046500093,1
1.0,55.0,1.0,28.5,-1.0,23.84620153855692,0
1.0,45.0,1.0,28.5,0.0,24.58511669987549,0
1.0,25.0,1.0,28.8,-1.0,32.03124999999999,0
1.0,55.0,1.0,28.8,-1.0,29.54813426672211,0
1.0,45.0,1.0,29.0,-1.0,28.124127796036703,0
1.0,55.0,1.0,29.5,-1.0,27.34375,0
1.0,55.0,1.0,29.5,-1.0,21.7687074829932,0
1.0,55.0,1.0,28.8,-1.0,28.124999999999996,0
1.0,25.0,1.0,28.7,-1.0,19.53125,0
1.0,25.0,1.0,28.8,-1.0,17.246939400437814,0
0.0,35.0,1.0,26.5,0.0,23.661438615467823,4
0.0,45.0,1.0,26.6,-1.0,39.06249999999999,4
0.0,25.0,1.0,26.4,-1.0,20.37120869171571,2
0.0,35.0,1.0,27.8,0.0,28.360351528307834,4
0.0,25.0,1.0,25.7,1.0,22.775555755193142,2
0.0,35.0,1.0,26.9,1.0,24.58511669987549,4
0.0,35.0,1.0,28.3,0.0,22.92238771259994,4
0.0,25.0,1.0,28.3,1.0,20.04632592451386,2
0.0,25.0,1.0,28.2,0.0,23.1401051486378,2
0.0,45.0,1.0,27.4,1.0,28.124999999999996,4
0.0,35.0,1.0,24.7,0.0,25.341581829102427,4
0.0,35.0,1.0,26.2,1.0,19.33164963870528,2
0.0,25.0,1.0,25.3,0.0,22.453562615664325,2
0.0,35.0,2.0,26.8,0.0,23.381204333585288,2
0.0,35.0,1.0,26.9,1.0,19.9950227774071,2
0.0,25.0,1.0,25.3,0.0,21.80273471376101,2
0.0,25.0,1.0,26.3,0.0,24.092970521541957,2
0.0,25.0,1.0,27.1,1.0,23.1401051486378,2
0.0,45.0,1.0,27.6,1.0,22.42810191329509,4
0.0,25.0,2.0,26.3,0.0,20.703125,2
0.0,45.0,1.0,26.0,0.0,26.92622628248235,4
0.0,35.0,1.0,26.5,0.0,21.80273471376101,2
0.0,25.0,2.0,26.0,-1.0,27.009322247417487,2
0.0,25.0,1.0,26.7,0.0,24.811158583872945,2
0.0,25.0,1.0,26.4,0.0,22.22222222222222,2
0.0,35.0,1.0,26.8,1.0,26.5625,4
0.0,25.0,2.0,26.9,0.0,17.222256666735554,2
0.0,35.0,2.0,26.6,1.0,22.265625,2
0.0,25.0,1.0,26.3,1.0,31.684143972750213,4
0.0,35.0,1.0,26.1,1.0,21.38593635289987,2
0.0,25.0,1.0,24.2,0.0,21.151906811857696,2
0.0,35.0,1.0,24.7,-1.0,23.30905306971904,4
0.0,45.0,1.0,25.1,0.0,24.946795455721087,4
0.0,45.0,1.0,24.5,0.0,20.90991590031825,4
0.0,35.0,1.0,23.8,0.0,24.6097337006428,4
0.0,45.0,2.0,23.5,0.0,22.92238771259994,4
0.0,55.0,2.0,24.3,-0.5,22.17183169564122,4
0.0,25.0,1.0,24.5,-1.0,24.1645620483816,2
0.0,35.0,2.0,24.4,1.0,18.533395666059985,2
0.0,35.0,1.0,27.3,0.0,21.151906811857696,2
0.0,25.0,1.0,27.5,-1.0,18.98644160944268,2
0.0,35.0,1.0,27.3,-1.0,26.674874320303687,4
0.0,35.0,1.0,24.5,0.0,25.63211647233725,4
0.0,35.0,1.0,25.4,0.0,21.62964876033058,2
0.0,25.0,1.0,22.9,-2.0,20.8027910537408,2
0.0,35.0,2.0,23.5,0.0,30.11027889645828,4
0.0,25.0,1.0,23.9,0.5,26.674874320303687,4
0.0,35.0,1.0,23.2,0.0,18.91162823067345,2
0.0,25.0,1.0,25.3,-1.0,24.811158583872945,2
0.0,25.0,1.0,25.2,0.0,19.224087354252937,2
0.0,25.0,1.0,25.3,1.0,24.301643067925557,2
0.0,35.0,1.0,24.0,-1.0,26.604959104590677,4
0.0,25.0,1.0,25.2,-0.5,20.648093824938343,2
0.0,35.0,1.0,25.5,1.0,22.148332922666327,4
0.0,35.0,1.0,25.0,1.0,25.839721743110715,4
0.0,25.0,1.0,23.0,0.0,21.458299315782007,2
0.0,25.0,2.0,24.5,-1.5,26.47627952294284,2
0.0,35.0,2.0,26.5,0.0,27.09009456943629,4
0.0,25.0,1.0,23.6,1.0,24.14058673025476,4
0.0,25.0,1.0,24.2,0.0,22.74560762139276,2
0.0,18.0,1.0,26.8,-2.0,28.480129413708056,4
0.0,25.0,1.0,26.7,0.0,17.33806323669954,2
0.0,25.0,2.0,25.0,0.0,22.65625,2
0.0,25.0,2.0,24.8,0.0,23.84620153855692,2
0.0,25.0,1.0,24.8,-1.0,25.409230605507947,4
0.0,25.0,1.0,22.7,-1.2,23.99402733288852,2
0.0,25.0,1.0,24.4,-1.0,24.111507464658477,2
0.0,35.0,1.0,23.3,1.0,21.875,4
0.0,35.0,1.0,25.7,-1.0,31.37798916633637,4
0.0,35.0,1.0,24.3,-3.0,24.479596086664568,4
0.0,35.0,1.0,24.1,-2.0,27.99303188836994,4
0.0,25.0,2.0,24.4,1.0,24.1645620483816,2
0.0,45.0,1.0,25.1,-1.0,25.0,4
0.0,55.0,1.0,26.5,0.0,30.477966223242134,4
0.0,55.0,1.0,26.5,-1.0,33.284465685985275,4
0.0,25.0,2.0,26.4,0.0,24.609375,2
0.0,45.0,1.0,26.0,0.0,26.41425401193997,4
0.0,25.0,1.0,24.8,-2.0,21.151906811857696,2
0.0,35.0,1.0,23.8,-1.0,22.093313872806032,2
0.0,25.0,1.0,25.9,-1.0,27.13141179099237,4
0.0,25.0,2.0,25.9,1.0,20.15621063240111,2
0.0,25.0,1.0,24.4,0.0,25.59373706198954,4
0.0,35.0,1.0,25.7,1.0,23.47001487663657,4
0.0,25.0,1.0,26.9,0.0,22.784103530966444,2
0.0,25.0,2.0,26.7,0.0,21.181023618354267,2
0.0,25.0,2.0,26.5,-1.0,20.15621063240111,2
0.0,35.0,1.0,26.8,0.0,24.854978106906785,4
0.0,35.0,1.0,26.7,0.0,24.69135802469136,4
0.0,25.0,2.0,25.9,-1.0,26.47627952294284,2
0.0,25.0,1.0,25.8,0.0,21.7935852425911,2
0.0,25.0,1.0,24.6,0.0,22.77318640955005,2
0.0,25.0,1.0,26.7,-1.0,24.92011323699455,2
0.0,35.0,1.0,26.5,0.0,23.071180127777424,4
0.0,35.0,1.0,26.1,1.0,22.45594865770336,4
0.0,35.0,1.0,25.9,2.0,23.071180127777424,3
0.0,35.0,2.0,25.3,0.0,25.719814393715897,4
0.0,25.0,2.0,25.8,-1.0,21.36009706028104,2
0.0,25.0,2.0,26.3,-2.0,23.84620153855692,2
0.0,25.0,1.0,26.0,0.0,20.911284426119146,2
0.0,25.0,1.0,26.0,1.0,25.63211647233725,4
0.0,25.0,2.0,25.1,-1.0,21.527820833419444,2
0.0,35.0,1.0,26.2,-1.0,25.20018613616938,4
0.0,25.0,1.0,27.0,1.0,28.300647623406974,4
0.0,55.0,1.0,27.0,0.0,23.724537244992856,4
0.0,25.0,1.0,26.9,0.0,28.91587909348104,4
0.0,35.0,1.0,24.8,0.0,28.164017851963884,4
0.0,25.0,2.0,26.8,0.0,20.15621063240111,2
0.0,35.0,1.0,26.7,0.0,24.65590961580475,4
0.0,25.0,1.0,23.9,-1.0,20.02845235963568,2
0.0,35.0,2.0,26.7,0.0,19.75308641975309,2
0.0,35.0,1.0,25.9,2.0,25.68052473383053,3
0.0,35.0,1.0,26.4,0.0,37.5776274672679,4
0.0,35.0,1.0,26.4,0.0,19.9950227774071,2
0.0,35.0,2.0,26.5,-1.0,23.45041900603508,2
0.0,25.0,1.0,26.5,0.0,22.011878343283318,2
0.0,35.0,1.0,26.7,0.0,25.762980578676174,4
0.0,45.0,1.0,24.8,-0.5,23.47001487663657,4
0.0,45.0,1.0,24.8,-0.9,30.175733412818445,4
0.0,45.0,1.0,24.3,-1.0,23.30668005306752,4
0.0,35.0,1.0,24.3,-1.0,21.458299315782007,2
0.0,25.0,1.0,24.8,1.0,25.725517400855587,4
0.0,25.0,2.0,24.5,-2.0,23.044352543566497,2
0.0,25.0,2.0,24.4,0.0,23.4375,2
0.0,25.0,2.0,24.7,-1.0,19.75308641975309,2
0.0,25.0,1.0,26.4,0.5,22.12814866471267,2
0.0,25.0,1.0,26.4,1.0,15.25784301568603,2
0.0,25.0,2.0,26.4,-2.0,29.296874999999996,2
0.0,25.0,1.0,26.4,-1.0,24.854978106906785,2
0.0,25.0,2.0,26.4,0.0,18.155163101446515,2
0.0,45.0,1.0,26.8,0.0,21.458299315782007,4
0.0,35.0,1.0,24.8,1.0,27.616642341007537,4
0.0,35.0,1.0,26.7,-1.0,25.306173061325712,4
0.0,35.0,1.0,25.2,-2.0,28.703703703703702,4
0.0,45.0,1.0,24.9,2.0,25.341581829102427,4
0.0,35.0,1.0,26.7,-1.0,28.30705839953273,4
0.0,25.0,1.0,25.9,1.0,18.619178452024777,2
0.0,35.0,1.0,24.2,-2.0,26.700121325351304,4
0.0,35.0,1.0,24.2,-1.0,22.464157096209288,4
0.0,35.0,1.0,24.2,-1.0,21.181023618354267,2
0.0,35.0,1.0,24.5,-1.0,18.91162823067345,2
0.0,35.0,1.0,25.2,-1.0,21.00409544260969,2
0.0,35.0,1.0,25.2,1.0,21.458299315782007,2
0.0,35.0,1.0,26.2,1.0,28.499303778772976,4
0.0,25.0,1.0,26.6,1.0,33.91003460207613,4
0.0,25.0,1.0,23.8,-0.5,22.438521902068626,2
0.0,25.0,1.0,23.2,0.0,21.278149065173867,2
0.0,25.0,1.0,24.1,-1.0,24.5124342311959,2
0.0,25.0,1.0,24.6,0.0,23.819354019119,2
0.0,35.0,1.0,24.1,-2.0,36.59205110183499,4
0.0,35.0,1.0,26.3,1.0,24.854978106906785,4
0.0,35.0,1.0,25.2,0.0,23.914569981654537,4
0.0,35.0,1.0,25.7,-1.0,29.880372604464057,4
0.0,25.0,1.0,23.2,-1.0,23.1401051486378,2
0.0,25.0,1.0,23.1,-1.0,20.648093824938343,2
0.0,25.0,1.0,24.1,0.0,25.14644451068204,4
0.0,25.0,2.0,24.0,-1.0,23.051754907792983,2
0.0,35.0,1.0,24.1,0.0,25.9881180900086,4
0.0,25.0,1.0,23.8,1.0,22.419909357801128,2
0.0,25.0,2.0,24.3,0.0,17.578124999999996,2
0.0,35.0,1.0,24.3,0.0,23.914569981654537,4
0.0,25.0,1.0,24.0,-2.0,27.636054421768712,4
0.0,35.0,2.0,23.3,0.0,24.58511669987549,2
0.0,25.0,1.0,23.2,-2.0,23.99402733288852,2
0.0,35.0,1.0,25.1,-3.0,23.875114784205696,4
0.0,25.0,1.0,23.9,-1.0,23.31670573211317,2
0.0,35.0,1.0,24.7,0.0,24.248937386763664,4
0.0,25.0,2.0,24.8,0.0,21.559256182967736,2
0.0,25.0,1.0,26.1,-1.0,17.89776730234113,2
0.0,25.0,2.0,26.9,-1.0,21.484375,2
