season,age,gender,ta,thermal_sensation,BMI
1.0,55.0,2.0,25.8,1.0,24.946795455721087
1.0,45.0,2.0,25.5,1.0,30.26013750206481
1.0,35.0,1.0,25.6,2.0,26.476279522942836
1.0,25.0,2.0,25.6,1.0,17.9508175216549
1.0,55.0,1.0,25.9,1.0,22.948115744558788
1.0,25.0,1.0,25.9,0.0,18.83272386055295
1.0,55.0,2.0,25.9,1.0,24.83833006939277
1.0,25.0,2.0,25.8,1.0,21.484374999999996
1.0,55.0,2.0,25.5,1.0,24.993701184177375
1.0,25.0,2.0,24.5,0.0,18.54371378180902
1.0,25.0,2.0,24.8,2.0,18.911628230673454
1.0,35.0,1.0,24.7,-1.0,19.58008897192429
1.0,55.0,1.0,24.9,0.0,25.68052473383053
1.0,55.0,1.0,25.0,1.0,19.279838441964706
1.0,55.0,1.0,25.2,1.0,20.224667159763314
1.0,45.0,1.0,26.8,1.0,21.458299315782007
1.0,25.0,2.0,26.6,0.0,19.140624999999996
1.0,55.0,1.0,27.0,1.0,23.846201538556922
1.0,55.0,1.0,27.3,0.0,19.224087354252937
1.0,45.0,2.0,27.5,1.0,25.390624999999996
1.0,45.0,1.0,27.7,1.0,25.306173061325712
1.0,25.0,1.0,27.6,1.0,20.022065697230467
1.0,25.0,1.0,27.4,1.0,21.40289781428084
1.0,25.0,2.0,27.4,0.0,22.011878343283314
1.0,55.0,1.0,27.5,1.0,20.78772746216382
1.0,25.0,2.0,26.8,0.0,19.349962207105065
1.0,55.0,2.0,25.9,1.0,32.24993701184177
1.0,55.0,1.0,25.7,0.0,26.700121325351304
1.0,35.0,1.0,25.4,0.0,21.151906811857696
1.0,35.0,2.0,25.4,0.0,22.978080120937264
1.0,55.0,1.0,25.5,0.0,19.13165598532363
1.0,45.0,2.0,25.6,1.0,32.1450543103056
1.0,45.0,1.0,25.5,1.0,19.430588110094313
1.0,35.0,2.0,25.6,0.0,20.424558489127328
1.0,55.0,2.0,25.5,1.0,22.656249999999996
1.0,55.0,2.0,25.5,0.0,24.993701184177375
1.0,45.0,2.0,25.6,0.0,24.58511669987549
1.0,55.0,1.0,25.5,0.0,23.316705732113174
1.0,45.0,1.0,25.6,0.0,22.438521902068626
1.0,55.0,2.0,25.5,1.0,26.69449783344011
1.0,55.0,1.0,26.4,0.0,21.527820833419444
1.0,55.0,1.0,25.8,0.0,22.428101913295095
1.0,35.0,1.0,26.0,1.0,20.962459057697153
1.0,45.0,1.0,26.0,0.0,22.693953876808145
1.0,55.0,1.0,26.0,1.0,28.480129413708056
1.0,45.0,1.0,26.1,0.0,28.124999999999993
1.0,55.0,1.0,26.1,0.0,18.156082501238885
1.0,35.0,1.0,26.1,0.0,24.772096710265558
1.0,35.0,1.0,25.9,0.0,22.428101913295095
1.0,35.0,1.0,26.0,1.0,18.8740091551961
1.0,55.0,1.0,26.0,0.0,25.351541373715524
1.0,45.0,1.0,26.2,0.0,21.9671201814059
1.0,35.0,1.0,26.3,0.0,20.177555148009702
1.0,55.0,2.0,25.9,1.0,25.348787797923148
1.0,55.0,1.0,26.1,0.0,22.38893366675622
1.0,55.0,1.0,27.1,1.0,24.20811000165185
1.0,45.0,1.0,27.5,1.0,22.464157096209288
1.0,55.0,1.0,27.9,0.0,21.360097060281042
1.0,35.0,1.0,27.6,0.0,22.745607621392757
1.0,55.0,2.0,27.8,0.0,27.009322247417487
1.0,55.0,1.0,28.1,2.0,23.45041900603508
1.0,55.0,2.0,28.3,1.0,29.17394799785447
1.0,55.0,1.0,28.0,1.0,21.40289781428084
1.0,55.0,1.0,27.9,2.0,21.484374999999996
1.0,55.0,1.0,22.0,0.0,23.140105148637797
1.0,55.0,1.0,22.1,-1.0,12.67558090671737
1.0,25.0,2.0,21.7,0.0,23.437499999999996
1.0,45.0,2.0,21.8,0.0,28.218694885361554
1.0,55.0,1.0,21.9,0.0,21.559256182967736
1.0,45.0,2.0,21.8,-1.0,19.349962207105065
1.0,55.0,1.0,21.9,0.0,27.343749999999996
1.0,35.0,2.0,21.8,0.0,22.265624999999996
1.0,55.0,2.0,21.9,0.0,22.574955908289244
1.0,55.0,2.0,21.9,1.0,23.437499999999996
1.0,55.0,1.0,21.4,0.0,20.712481755755654
1.0,45.0,2.0,21.5,0.0,22.656249999999996
1.0,35.0,2.0,21.4,0.0,23.437499999999996
1.0,35.0,1.0,21.4,-1.0,20.761245674740486
1.0,55.0,1.0,21.5,0.0,31.75913869215867
1.0,45.0,2.0,21.5,-1.0,28.480129413708056
1.0,55.0,1.0,21.6,0.0,22.072100295623745
1.0,45.0,1.0,21.8,0.0,23.140105148637797
1.0,55.0,1.0,21.2,-0.5,23.437499999999996
1.0,55.0,1.0,21.1,0.0,21.484374999999996
1.0,55.0,2.0,21.0,-0.5,27.090094569436292
1.0,25.0,1.0,21.0,0.0,17.39799397966143
1.0,55.0,1.0,21.0,0.0,25.68052473383053
1.0,55.0,2.0,21.0,0.0,21.360097060281042
1.0,45.0,1.0,21.0,0.0,21.360097060281042
1.0,55.0,1.0,21.4,0.0,22.438521902068626
1.0,45.0,1.0,22.1,0.0,22.464157096209288
1.0,35.0,1.0,22.0,0.0,22.693953876808145
1.0,35.0,1.0,22.1,0.0,19.928611285794
1.0,45.0,2.0,22.1,0.0,23.140105148637797
1.0,25.0,1.0,22.2,0.0,18.346975469461142
1.0,25.0,1.0,21.9,0.0,18.548595204244442
1.0,25.0,1.0,21.8,-1.0,18.223181253292786
1.0,25.0,1.0,21.8,0.0,22.011878343283314
1.0,55.0,1.0,22.1,0.0,18.776011901309257
1.0,55.0,1.0,22.2,0.0,19.9950227774071
1.0,55.0,1.0,22.3,0.0,20.648093824938343
1.0,45.0,1.0,22.4,0.0,22.77897656661598
1.0,45.0,2.0,22.5,0.0,27.343749999999996
1.0,55.0,1.0,22.6,0.0,20.36727372649306
1.0,55.0,1.0,22.7,-1.0,28.36744234601018
1.0,55.0,1.0,22.9,0.0,24.08063237042261
1.0,55.0,1.0,21.4,0.0,19.58008897192429
1.0,45.0,1.0,21.7,0.0,24.58511669987549
1.0,55.0,1.0,22.1,0.0,20.177555148009702
1.0,55.0,2.0,20.6,0.0,23.784328546233308
1.0,55.0,2.0,20.9,0.0,23.381204333585288
1.0,55.0,2.0,21.0,1.0,24.18745275888133
1.0,35.0,2.0,21.2,-0.5,22.574955908289244
1.0,45.0,2.0,21.4,0.0,22.17183169564122
1.0,35.0,1.0,21.3,0.0,16.020072795210783
1.0,45.0,2.0,21.3,0.0,18.140589569160998
1.0,45.0,1.0,21.2,0.0,24.772096710265558
1.0,45.0,1.0,21.4,0.0,24.164562048381597
1.0,55.0,1.0,21.2,0.0,25.382288174229238
1.0,35.0,2.0,21.3,0.0,18.749999999999996
1.0,35.0,1.0,21.3,0.0,24.20811000165185
1.0,55.0,1.0,21.2,0.0,24.47587265706385
1.0,45.0,1.0,21.6,-1.0,21.937488747581206
1.0,35.0,1.0,21.7,0.0,19.863512389053255
1.0,45.0,1.0,21.9,0.0,18.512084118910238
1.0,45.0,1.0,21.9,0.0,20.028452359635676
1.0,45.0,2.0,22.1,0.0,19.357256136595858
1.0,55.0,1.0,22.0,0.0,26.822874144727507
1.0,35.0,1.0,21.9,0.0,20.78772746216382
1.0,65.0,1.0,20.0,0.0,22.438521902068626
1.0,45.0,1.0,22.4,0.0,19.531249999999996
1.0,55.0,1.0,22.7,0.0,22.438521902068626
1.0,55.0,1.0,23.1,0.0,20.712481755755654
1.0,25.0,2.0,23.1,0.5,19.349962207105065
1.0,35.0,1.0,23.5,0.0,19.71967462536868
1.0,35.0,1.0,23.4,0.0,20.022065697230467
1.0,45.0,1.0,23.8,0.0,22.775555755193142
1.0,25.0,2.0,23.7,0.0,19.375038750077497
1.0,45.0,1.0,23.8,0.0,22.693953876808145
1.0,45.0,1.0,23.5,0.0,28.480129413708056
1.0,35.0,1.0,23.4,-1.0,19.93609058959564
1.0,25.0,1.0,23.0,0.0,18.868085736581587
1.0,55.0,1.0,23.7,0.0,22.14290142866
1.0,35.0,1.0,23.2,0.0,21.40289781428084
1.0,35.0,1.0,23.1,0.0,26.03311607613255
1.0,45.0,1.0,23.3,0.0,20.648093824938343
1.0,35.0,1.0,23.5,0.0,24.218749999999996
1.0,35.0,1.0,23.4,0.0,22.745607621392757
1.0,55.0,1.0,22.2,0.0,31.18349431965136
1.0,45.0,1.0,22.2,0.0,20.37120869171571
1.0,45.0,2.0,21.2,-2.0,23.680602916761387
1.0,45.0,2.0,20.9,0.0,28.218694885361554
1.0,45.0,1.0,20.7,0.0,22.011878343283314
1.0,55.0,1.0,21.2,0.0,18.60175452767979
1.0,45.0,1.0,20.8,0.0,23.140105148637797
1.0,45.0,1.0,20.6,0.0,23.846201538556922
1.0,55.0,1.0,20.9,0.0,19.93609058959564
1.0,45.0,1.0,20.9,0.0,23.45041900603508
1.0,55.0,1.0,20.5,0.0,22.011878343283314
1.0,55.0,1.0,20.5,0.0,24.406046321374266
1.0,25.0,1.0,19.5,-1.0,27.343749999999996
1.0,25.0,1.0,19.5,0.0,28.499303778772976
1.0,45.0,1.0,19.9,-1.0,24.58511669987549
1.0,55.0,1.0,19.9,-1.0,24.18745275888133
1.0,55.0,1.0,20.3,-1.0,20.802791053740798
1.0,55.0,1.0,20.5,0.0,19.224087354252937
1.0,45.0,1.0,20.8,0.0,21.151906811857696
1.0,35.0,1.0,21.5,0.0,16.020072795210783
1.0,45.0,1.0,21.5,0.0,17.088077648224836
1.0,45.0,1.0,21.8,0.0,26.700121325351304
1.0,45.0,1.0,22.0,0.0,17.246939400437814
1.0,55.0,1.0,21.8,-2.0,18.156082501238885
1.0,45.0,1.0,21.7,0.0,21.510247102126854
1.0,55.0,1.0,21.3,0.0,25.390624999999996
1.0,45.0,1.0,21.4,-1.0,23.846201538556922
1.0,55.0,1.0,21.6,0.0,21.874999999999996
1.0,45.0,1.0,21.7,0.0,25.781249999999996
1.0,35.0,1.0,22.0,0.0,24.20811000165185
1.0,45.0,1.0,22.2,0.0,26.562499999999996
1.0,45.0,1.0,22.0,0.0,20.177555148009702
1.0,55.0,1.0,21.3,-1.0,19.668093359900393
1.0,55.0,1.0,21.1,-1.0,20.78772746216382
1.0,45.0,1.0,20.6,0.0,23.408210081726285
1.0,45.0,1.0,20.7,0.0,23.474145989856407
1.0,55.0,1.0,20.9,0.0,26.34411970767995
1.0,35.0,1.0,20.5,0.0,21.937488747581206
1.0,45.0,1.0,20.5,-1.0,22.148332922666327
1.0,45.0,1.0,20.6,1.0,26.147337478147747
1.0,45.0,1.0,21.2,0.0,18.512084118910238
1.0,35.0,1.0,21.2,0.0,18.343231952736094
1.0,45.0,1.0,20.5,0.0,22.745607621392757
1.0,45.0,2.0,21.1,0.0,24.997587459453513
1.0,45.0,2.0,21.2,-1.0,24.993701184177375
1.0,45.0,2.0,21.3,0.0,24.18745275888133
1.0,45.0,2.0,21.3,-1.0,20.312499999999996
1.0,45.0,2.0,21.3,0.0,24.20688413526202
1.0,35.0,2.0,21.3,0.0,17.334341143864954
1.0,55.0,1.0,21.3,0.0,22.49134948096886
1.0,45.0,1.0,21.7,-1.0,24.731460272325922
1.0,45.0,1.0,21.8,0.0,27.768126178365357
1.0,45.0,1.0,21.9,0.0,22.011878343283314
1.0,45.0,1.0,22.0,0.0,20.78772746216382
1.0,45.0,1.0,22.1,0.0,25.632116472337252
1.0,35.0,1.0,22.2,0.0,20.911284426119146
1.0,55.0,1.0,22.4,-0.5,24.164562048381597
1.0,25.0,1.0,22.4,0.0,21.151906811857696
1.0,45.0,1.0,22.3,-1.0,20.327384484406355
1.0,45.0,1.0,22.3,0.0,19.591836734693878
1.0,35.0,2.0,21.6,0.0,20.962459057697153
1.0,45.0,1.0,21.9,0.0,33.751546793034414
1.0,35.0,1.0,21.8,0.0,19.524837057099415
1.0,45.0,1.0,22.9,0.0,20.24493844906057
1.0,45.0,1.0,24.0,0.0,25.099501595611173
1.0,45.0,1.0,24.5,0.0,22.78372993133122
1.0,18.0,1.0,23.2,0.0,21.510247102126854
1.0,55.0,1.0,23.3,0.0,22.438521902068626
1.0,18.0,2.0,23.4,0.0,15.318720080624843
1.0,45.0,1.0,23.3,0.0,23.378795862814457
1.0,25.0,2.0,23.5,0.0,17.737465356512978
1.0,45.0,2.0,23.5,0.0,27.090094569436292
1.0,45.0,1.0,22.5,0.0,24.5641116193232
1.0,35.0,1.0,20.4,0.0,22.072100295623745
1.0,35.0,2.0,21.5,0.0,23.381204333585288
1.0,45.0,1.0,22.8,0.0,22.099635356016623
1.0,25.0,2.0,22.8,0.0,18.911628230673454
1.0,45.0,1.0,22.8,0.0,18.979629795994285
1.0,55.0,1.0,22.9,0.0,20.82649286090604
1.0,45.0,1.0,22.7,0.0,17.181669306558565
1.0,45.0,1.0,23.1,0.0,24.040864408259427
1.0,45.0,1.0,23.0,0.0,23.82865157064855
1.0,45.0,1.0,23.1,0.0,19.531249999999996
1.0,45.0,1.0,23.5,0.0,22.693953876808145
1.0,55.0,2.0,23.9,1.0,20.703124999999996
1.0,45.0,2.0,24.9,1.0,29.024943310657598
1.0,55.0,1.0,24.4,0.0,17.800080883567535
1.0,45.0,1.0,24.0,0.0,26.781118650994696
1.0,45.0,1.0,24.1,0.0,22.79944302301838
1.0,55.0,1.0,21.4,0.0,22.693953876808145
1.0,55.0,2.0,22.2,0.0,24.18745275888133
1.0,45.0,2.0,22.9,0.0,23.381204333585288
1.0,45.0,1.0,22.8,0.0,20.925248733947722
1.0,45.0,2.0,22.9,0.0,24.18745275888133
1.0,25.0,2.0,22.9,-1.0,17.578124999999996
1.0,45.0,2.0,23.1,0.0,31.430618416792388
1.0,55.0,1.0,23.0,1.0,22.45922859192657
1.0,25.0,1.0,23.0,1.0,16.918865427036778
1.0,55.0,1.0,22.9,0.0,24.18745275888133
1.0,45.0,2.0,23.7,0.0,31.04056437389771
1.0,45.0,1.0,23.2,0.0,20.9572742022715
1.0,45.0,1.0,23.1,0.0,17.99307958477509
1.0,45.0,2.0,23.1,-1.0,27.41244646006551
1.0,45.0,2.0,23.1,0.0,25.390624999999996
1.0,35.0,2.0,23.4,0.0,16.796874999999996
1.0,45.0,1.0,23.5,0.0,23.429804468519297
1.0,45.0,2.0,23.5,0.0,19.80559516674589
1.0,45.0,1.0,23.6,0.0,24.67351873479257
1.0,45.0,1.0,23.6,0.0,26.44628099173554
1.0,55.0,1.0,23.5,0.0,22.49134948096886
1.0,55.0,2.0,23.4,0.0,22.978080120937264
1.0,35.0,2.0,23.6,0.0,22.17183169564122
1.0,25.0,2.0,23.6,-1.0,17.020465407606107
1.0,25.0,2.0,23.4,-1.0,19.80559516674589
1.0,45.0,1.0,21.5,0.0,23.316705732113174
1.0,55.0,2.0,22.0,0.0,26.476279522942836
1.0,55.0,2.0,22.0,0.0,33.05618543713782
1.0,55.0,1.0,22.0,0.0,27.056122943022654
1.0,35.0,2.0,22.3,0.0,23.680602916761387
1.0,35.0,2.0,22.1,1.0,20.802791053740798
1.0,55.0,2.0,22.1,0.0,26.69449783344011
1.0,45.0,2.0,22.1,0.0,31.155975716142358
1.0,45.0,1.0,22.2,0.0,20.515086478979924
1.0,55.0,1.0,22.4,0.0,23.47001487663657
1.0,45.0,2.0,22.3,0.0,28.616342602484664
1.0,55.0,2.0,22.2,0.0,27.81557067271353
1.0,35.0,1.0,22.3,0.0,22.79944302301838
1.0,45.0,2.0,22.3,0.0,24.20811000165185
1.0,55.0,1.0,22.3,0.0,20.648093824938343
1.0,55.0,1.0,22.2,0.0,18.8740091551961
1.0,55.0,1.0,22.1,0.0,24.92011323699455
1.0,55.0,1.0,21.7,-1.0,26.672763298277697
1.0,45.0,2.0,21.6,0.0,18.359374999999996
1.0,45.0,1.0,21.6,-1.0,21.71609867795239
1.0,55.0,1.0,21.5,0.0,23.47001487663657
1.0,55.0,1.0,21.6,-1.0,23.429804468519297
1.0,25.0,1.0,21.6,-0.5,19.58008897192429
1.0,25.0,1.0,21.6,0.0,18.36547291092746
1.0,25.0,1.0,21.5,-1.0,18.911628230673454
1.0,55.0,2.0,21.3,-1.0,21.874999999999996
1.0,45.0,1.0,21.7,0.0,25.632116472337252
1.0,25.0,2.0,21.3,0.0,20.15621063240111
1.0,55.0,1.0,21.0,0.0,18.986441609442682
1.0,55.0,1.0,21.3,0.0,24.92011323699455
1.0,45.0,1.0,21.2,0.0,23.724537244992856
1.0,25.0,1.0,21.0,0.0,19.331649638705276
1.0,35.0,1.0,21.1,-0.5,21.004095442609692
1.0,45.0,2.0,21.8,0.0,24.609374999999996
1.0,25.0,2.0,22.5,0.0,20.802791053740798
1.0,55.0,1.0,22.4,0.0,20.175664959002727
1.0,25.0,2.0,22.3,0.0,23.140105148637797
1.0,55.0,2.0,22.6,0.0,26.203073822121443
1.0,45.0,1.0,22.9,0.0,17.770154120881973
1.0,55.0,2.0,22.9,0.0,28.218694885361554
1.0,55.0,1.0,22.8,0.0,21.360097060281042
1.0,45.0,1.0,22.9,0.0,21.510247102126854
1.0,55.0,1.0,23.0,0.0,22.072100295623745
1.0,55.0,1.0,22.9,0.0,22.745607621392757
1.0,55.0,1.0,23.3,0.0,23.846201538556922
1.0,55.0,1.0,23.3,0.0,22.656249999999996
1.0,55.0,2.0,22.7,0.0,25.83338500010333
1.0,55.0,2.0,23.1,0.0,25.3968253968254
1.0,25.0,2.0,23.1,0.0,21.40289781428084
1.0,55.0,2.0,23.1,0.0,21.4622569518635
1.0,25.0,2.0,23.1,1.0,21.484374999999996
1.0,25.0,2.0,22.3,0.0,21.937488747581206
1.0,55.0,2.0,21.8,0.0,20.559334845049133
1.0,55.0,1.0,21.4,0.0,24.20811000165185
1.0,55.0,1.0,21.2,0.0,20.022065697230467
1.0,55.0,1.0,21.0,0.0,21.7935852425911
1.0,45.0,1.0,20.9,0.0,23.819354019119
1.0,45.0,1.0,20.8,0.0,22.693953876808145
1.0,55.0,1.0,20.8,0.0,25.351541373715524
1.0,55.0,2.0,20.9,-2.0,29.957658306636446
1.0,55.0,2.0,20.3,0.0,29.296874999999993
1.0,55.0,1.0,19.9,0.0,22.438521902068626
1.0,45.0,1.0,20.6,0.0,29.716035763432473
1.0,55.0,1.0,20.5,0.0,18.868085736581587
1.0,45.0,1.0,20.7,0.0,19.377162629757787
1.0,35.0,1.0,20.6,0.0,20.648093824938343
1.0,25.0,2.0,20.9,0.0,19.349962207105065
1.0,25.0,2.0,20.8,0.0,20.703124999999996
0.0,55.0,2.0,16.2,0.0,24.993701184177375
0.0,55.0,2.0,17.0,0.0,33.810093860258874
0.0,65.0,1.0,17.5,0.0,16.732076030553483
0.0,55.0,1.0,17.7,0.0,24.20811000165185
0.0,25.0,2.0,21.3,0.0,20.666708000082664
0.0,45.0,1.0,19.8,0.0,18.911628230673454
0.0,45.0,1.0,19.7,0.0,23.140105148637797
0.0,45.0,1.0,19.9,0.0,21.12301338897291
0.0,45.0,1.0,19.6,0.0,24.18745275888133
0.0,45.0,1.0,21.2,0.0,20.177555148009702
0.0,45.0,1.0,19.0,0.0,21.360097060281042
0.0,55.0,1.0,17.4,0.0,24.67351873479257
0.0,45.0,2.0,16.8,-1.0,20.36727372649306
0.0,45.0,2.0,16.9,0.0,24.032032028468162
0.0,45.0,1.0,17.1,0.0,26.306026979819993
0.0,45.0,1.0,17.5,-1.0,24.92011323699455
0.0,35.0,1.0,17.3,0.0,28.615441846268308
0.0,55.0,1.0,19.0,-1.0,29.254033192840375
0.0,35.0,2.0,18.3,-1.0,26.606198034769466
0.0,55.0,1.0,19.0,0.0,22.438521902068626
0.0,45.0,1.0,19.7,0.0,23.429804468519297
0.0,45.0,1.0,22.3,0.0,21.645013704228592
0.0,45.0,1.0,22.8,-1.0,21.937488747581206
0.0,25.0,2.0,23.0,-1.0,21.672075655549033
0.0,45.0,1.0,22.9,0.0,29.296874999999993
0.0,55.0,1.0,22.7,0.0,23.846201538556922
0.0,55.0,1.0,22.6,0.0,23.4793368995022
0.0,55.0,1.0,22.5,1.0,24.20811000165185
0.0,45.0,1.0,24.4,0.0,22.775555755193142
0.0,45.0,2.0,23.1,0.0,24.972272166766555
0.0,35.0,1.0,22.6,0.0,27.660185830890835
0.0,55.0,1.0,22.0,0.0,23.437499999999996
0.0,25.0,1.0,21.7,0.0,26.88780887765857
0.0,45.0,1.0,21.2,0.0,21.71609867795239
0.0,45.0,1.0,21.6,0.0,22.011878343283314
0.0,45.0,1.0,23.1,0.0,28.480129413708056
0.0,45.0,1.0,22.3,0.0,20.177555148009702
0.0,35.0,1.0,22.4,0.0,25.890602194694566
0.0,55.0,1.0,19.0,1.0,25.390624999999996
0.0,35.0,1.0,20.9,1.0,25.839721743110715
0.0,35.0,1.0,20.3,1.0,23.429804468519297
0.0,35.0,1.0,20.0,0.0,23.47001487663657
0.0,45.0,1.0,20.2,1.0,23.474145989856407
0.0,55.0,1.0,21.7,0.0,22.745607621392757
0.0,55.0,1.0,20.3,-1.0,26.476279522942836
0.0,45.0,2.0,19.6,0.0,28.515624999999993
0.0,55.0,1.0,19.7,0.0,20.312499999999996
0.0,45.0,1.0,21.9,0.0,25.68052473383053
0.0,45.0,1.0,23.1,0.0,30.26013750206481
0.0,55.0,1.0,23.7,0.0,22.763564392740392
0.0,25.0,2.0,24.4,1.0,25.68052473383053
0.0,55.0,1.0,25.5,0.0,22.775555755193142
0.0,55.0,1.0,25.1,0.0,24.58511669987549
0.0,25.0,1.0,25.0,0.0,20.712481755755654
0.0,35.0,1.0,25.2,0.0,25.719814393715897
0.0,25.0,1.0,25.3,1.0,27.768126178365357
0.0,25.0,1.0,25.0,1.0,23.852108383980497
0.0,35.0,1.0,25.0,0.0,18.911628230673454
0.0,45.0,1.0,26.4,0.0,29.19213264905076
0.0,45.0,1.0,25.5,0.0,23.846201538556922
0.0,25.0,2.0,23.4,0.0,23.437499999999996
0.0,55.0,1.0,24.6,0.0,24.999999999999996
0.0,55.0,1.0,24.5,0.0,20.56126561232714
0.0,35.0,1.0,23.2,0.0,22.693953876808145
0.0,45.0,1.0,19.9,0.0,22.77897656661598
0.0,45.0,1.0,21.7,0.0,22.072100295623745
0.0,45.0,1.0,19.7,0.0,20.11715560854563
0.0,55.0,1.0,18.3,0.0,22.745607621392757
0.0,55.0,1.0,18.8,1.0,21.874999999999996
0.0,45.0,1.0,20.6,0.0,19.58008897192429
0.0,55.0,1.0,16.8,0.0,22.71884148257181
0.0,55.0,1.0,18.3,0.0,25.719814393715897
0.0,55.0,2.0,18.1,-1.0,30.357958973702274
0.0,55.0,1.0,17.5,0.0,24.946795455721087
0.0,35.0,1.0,17.2,-3.0,24.357191571526
0.0,45.0,1.0,18.8,-2.0,27.616642341007537
0.0,55.0,1.0,18.9,0.0,23.474145989856407
0.0,25.0,1.0,18.8,-1.0,30.033098545845696
0.0,45.0,1.0,18.8,0.0,26.700121325351304
0.0,35.0,1.0,18.7,0.0,20.175664959002727
0.0,25.0,1.0,18.7,0.0,23.072186441421614
0.0,55.0,1.0,19.1,0.0,21.458299315782007
0.0,55.0,1.0,20.1,0.0,21.874999999999996
0.0,55.0,1.0,20.6,0.0,22.693953876808145
0.0,25.0,1.0,21.1,-2.0,19.67685766796787
0.0,55.0,1.0,21.5,0.0,24.92011323699455
0.0,45.0,1.0,21.5,0.0,25.390624999999996
0.0,65.0,1.0,18.5,0.0,28.124999999999993
0.0,35.0,1.0,18.2,-1.0,19.668093359900393
0.0,45.0,1.0,18.4,0.0,24.579930816666366
0.0,55.0,2.0,18.2,0.0,18.911628230673454
0.0,45.0,1.0,18.8,0.0,22.011878343283314
0.0,55.0,1.0,19.0,0.0,29.296874999999993
0.0,45.0,1.0,18.9,0.0,21.484374999999996
0.0,55.0,2.0,19.2,0.0,23.381204333585288
0.0,45.0,1.0,19.2,-1.0,29.296874999999993
0.0,45.0,1.0,17.6,-1.0,27.616642341007537
0.0,45.0,2.0,21.2,0.0,24.579930816666366
0.0,45.0,1.0,19.7,0.0,23.437499999999996
0.0,45.0,1.0,19.8,0.0,20.177555148009702
0.0,55.0,1.0,20.3,0.0,27.343749999999996
0.0,55.0,1.0,20.3,0.0,22.14290142866
0.0,45.0,2.0,19.9,0.0,27.23274465216977
0.0,25.0,1.0,18.6,0.0,20.648093824938343
0.0,25.0,2.0,18.8,0.0,24.18745275888133
0.0,25.0,1.0,18.0,-1.0,25.890602194694566
0.0,55.0,2.0,18.8,0.0,26.098046958329366
0.0,45.0,1.0,19.1,0.0,30.258605169077526
0.0,25.0,1.0,19.3,-1.0,23.474145989856407
0.0,35.0,2.0,20.1,0.0,22.17183169564122
0.0,55.0,1.0,19.1,0.0,22.784103530966444
0.0,55.0,1.0,19.3,0.0,24.609258802962586
0.0,45.0,1.0,20.0,0.0,24.92011323699455
0.0,45.0,1.0,19.1,0.0,24.50977007764419
0.0,45.0,2.0,20.4,0.0,25.390624999999996
0.0,25.0,1.0,20.6,-1.0,22.920971074380166
0.0,45.0,2.0,20.5,0.0,28.757177312170832
0.0,45.0,1.0,20.4,0.0,24.18745275888133
0.0,55.0,1.0,20.7,0.0,19.224087354252937
0.0,45.0,1.0,20.8,0.0,28.218694885361554
0.0,45.0,1.0,20.8,0.0,24.92011323699455
0.0,25.0,1.0,20.8,1.0,21.458299315782007
0.0,25.0,1.0,20.9,0.0,23.82865157064855
0.0,55.0,1.0,19.4,0.0,23.437499999999996
0.0,35.0,1.0,20.1,0.0,20.925248733947722
0.0,25.0,1.0,20.7,0.0,19.446583754927442
0.0,35.0,1.0,20.7,0.0,26.476279522942836
0.0,25.0,1.0,20.5,0.0,21.510247102126854
0.0,25.0,1.0,20.6,0.0,22.59560074675705
0.0,25.0,1.0,21.2,0.0,24.406046321374266
0.0,25.0,1.0,21.5,0.0,21.748105843543435
0.0,25.0,1.0,21.3,0.0,20.648093824938343
0.0,45.0,1.0,20.8,0.0,22.438521902068626
0.0,55.0,2.0,21.2,0.0,20.838534284181762
0.0,25.0,1.0,21.3,0.0,18.911628230673454
0.0,25.0,2.0,21.7,0.0,19.781571883264988
0.0,25.0,2.0,22.4,0.0,19.58008897192429
0.0,55.0,2.0,17.8,0.0,21.874999999999996
0.0,45.0,1.0,19.3,0.0,23.474145989856407
0.0,45.0,1.0,17.6,-1.0,23.4793368995022
0.0,45.0,1.0,18.9,0.0,21.7935852425911
0.0,45.0,1.0,19.5,0.0,22.011878343283314
0.0,35.0,1.0,19.5,0.0,22.79944302301838
0.0,55.0,1.0,16.9,-3.0,19.524837057099415
0.0,45.0,1.0,17.2,0.0,23.140105148637797
0.0,25.0,1.0,17.3,-1.0,20.82649286090604
0.0,55.0,1.0,17.2,-1.0,20.544419787064424
0.0,45.0,1.0,18.1,0.0,19.58008897192429
0.0,35.0,1.0,19.6,-1.0,18.749999999999996
0.0,45.0,1.0,19.6,2.0,23.846201538556922
0.0,35.0,1.0,19.8,1.0,18.140589569160998
0.0,35.0,2.0,20.0,1.0,23.381204333585288
0.0,45.0,1.0,19.9,0.0,21.278149065173867
0.0,65.0,1.0,20.6,1.0,24.946795455721087
0.0,65.0,1.0,21.6,1.0,21.484374999999996
0.0,65.0,1.0,21.8,1.0,19.524837057099415
0.0,25.0,2.0,22.8,-1.0,23.734404288530868
0.0,25.0,1.0,23.0,0.0,25.20018613616938
0.0,55.0,1.0,19.3,0.0,26.414254011939974
0.0,55.0,2.0,19.5,0.0,29.296874999999993
0.0,55.0,1.0,19.2,-1.0,19.331649638705276
0.0,55.0,1.0,19.0,2.0,24.946795455721087
0.0,55.0,1.0,21.6,0.0,21.360097060281042
0.0,55.0,1.0,22.0,0.0,21.484374999999996
0.0,55.0,1.0,22.0,3.0,23.846201538556922
0.0,55.0,1.0,22.1,-1.0,26.476279522942836
0.0,25.0,1.0,22.3,-1.0,20.130665858721965
