Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Air temperature (F),Ta_h (C),Ta_h (F),Ta_m (C),Ta_m (F),Ta_l (C),Ta_l (F),Operative temperature (C),Operative temperature (F),Radiant temperature (C),Radiant temperature (F),Globe temperature (C),Globe temperature (F),Tg_h (C),Tg_h (F),Tg_m (C),Tg_m (F),Tg_l (C),Tg_l (F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject height (cm),Subject weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C),Outdoor monthly air temperature (F),Database,BMI
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,43.0,0.0,1.0,,cooler,,more,4.0,,,,0.51,1.2,,,,,30.4,86.7,,,,,,,,,,,,,,,,,,,42.8,drier,0.0,1.4,275.59,,,,,,,170.2,67.5,1.0,1.0,0.0,0.0,,39.0,102.2,Database 2,3965.9224441833135
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,35.0,0.0,1.0,,cooler,,no change,4.0,,,,0.51,1.2,,,,,30.6,87.1,,,,,,,,,,,,,,,,,,,42.5,no change,-1.0,0.89,175.2,,,,,,,180.3,74.0,1.0,1.0,0.0,0.0,,39.0,102.2,Database 2,4104.270660011092
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,30.0,0.0,1.0,,cooler,,more,2.0,,,,0.51,1.2,,,,,31.1,88.0,,,,,,,,,,,,,,,,,,,41.9,no change,0.0,0.7,137.8,,,,,,,167.6,60.0,1.0,1.0,0.0,0.0,,39.2,102.6,Database 2,3579.9522673031024
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,34.0,0.0,1.0,,cooler,,no change,2.0,,,,0.57,1.2,,,,,29.8,85.6,,,,,,,,,,,,,,,,,,,45.2,no change,0.0,0.54,106.3,,,,,,,162.6,62.0,1.0,0.0,0.0,0.0,,39.2,102.6,Database 2,3813.038130381304
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,26.0,0.0,0.0,,cooler,,less,5.0,,,,0.57,1.2,,,,,29.4,84.9,,,,,,,,,,,,,,,,,,,46.9,no change,0.0,1.79,352.36,,,,,,,172.7,67.0,1.0,1.0,0.0,0.0,,39.2,102.6,Database 2,3879.559930515345
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,36.0,0.0,0.0,,no change,,no change,5.0,,,,0.55,1.2,,,,,29.4,84.9,,,,,,,,,,,,,,,,,,,46.1,no change,0.0,1.02,200.79,,,,,,,175.3,75.0,1.0,1.0,0.0,0.0,,39.4,102.9,Database 2,4278.379920136908
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,26.0,0.0,0.0,,cooler,,more,5.0,,,,0.57,1.2,,,,,29.3,84.7,,,,,,,,,,,,,,,,,,,44.9,drier,0.0,0.34,66.93,,,,,,,180.3,67.0,1.0,1.0,0.0,0.0,,39.4,102.9,Database 2,3716.028840820854
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,43.0,0.0,-1.0,,cooler,,less,5.0,,,,0.57,1.2,,,,,25.5,77.9,,,,,,,,,,,,,,,,,,,36.8,no change,0.0,0.35,68.9,,,,,,,188.0,105.0,0.0,1.0,0.0,0.0,,39.6,103.3,Database 2,5585.106382978724
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,29.0,0.0,0.0,,cooler,,no change,5.0,,,,0.55,1.2,,,,,26.5,79.7,,,,,,,,,,,,,,,,,,,37.2,no change,0.0,0.46,90.55,,,,,,,172.7,70.0,0.0,1.0,0.0,0.0,,39.6,103.3,Database 2,4053.2715691951366
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,25.0,1.0,-2.0,,warmer,,less,5.0,,,,1.03,1.2,,,,,26.5,79.7,,,,,,,,,,,,,,,,,,,37.8,no change,0.0,0.59,116.14,,,,,,,165.1,54.0,0.0,1.0,0.0,0.0,,39.6,103.3,Database 2,3270.745003028468
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,26.0,1.0,-1.0,,no change,,no change,6.0,,,,0.62,1.2,,,,,24.5,76.1,,,,,,,,,,,,,,,,,,,40.2,no change,0.0,2.94,578.74,,,,,,,167.6,65.0,0.0,1.0,0.0,0.0,,40.0,103.9,Database 2,3878.2816229116943
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,37.0,0.0,-1.0,,no change,,no change,5.0,,,,0.57,1.2,,,,,23.2,73.8,,,,,,,,,,,,,,,,,,,44.8,no change,0.0,0.45,88.58,,,,,,,180.3,90.0,1.0,0.0,0.0,0.0,,40.2,104.3,Database 2,4991.680532445923
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,43.0,0.0,-1.0,,warmer,,no change,4.0,,,,0.57,1.2,,,,,22.5,72.5,,,,,,,,,,,,,,,,,,,46.1,no change,0.0,0.44,86.61,,,,,,,167.6,65.0,1.0,0.0,0.0,0.0,,40.2,104.4,Database 2,3878.2816229116943
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,46.0,0.0,0.0,,warmer,,no change,5.0,,,,0.51,1.2,,,,,23.5,74.3,,,,,,,,,,,,,,,,,,,45.4,no change,0.0,0.44,86.61,,,,,,,172.7,81.0,1.0,0.0,0.0,0.0,,40.2,104.4,Database 2,4690.214244354373
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,28.0,1.0,-1.0,,warmer,,more,4.0,,,,0.59,1.2,,,,,24.6,76.3,,,,,,,,,,,,,,,,,,,43.2,no change,0.0,0.3,59.06,,,,,,,165.1,54.0,1.0,0.0,0.0,0.0,,40.2,104.4,Database 2,3270.745003028468
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,31.0,0.0,0.0,,no change,,more,5.0,,,,0.57,1.2,,,,,26.5,79.7,,,,,,,,,,,,,,,,,,,43.3,drier,0.0,0.38,74.8,,,,,,,172.7,80.0,1.0,0.0,0.0,0.0,,40.2,104.4,Database 2,4632.310364794442
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,46.0,0.0,1.0,,cooler,,more,4.0,,,,0.57,1.2,,,,,24.1,75.4,,,,,,,,,,,,,,,,,,,43.1,no change,0.0,0.3,59.06,,,,,,,170.2,82.0,1.0,0.0,0.0,0.0,,40.6,105.0,Database 2,4817.86133960047
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,44.0,1.0,-2.0,,no change,,no change,5.0,,,,0.5,1.2,,,,,26.0,78.8,,,,,,,,,,,,,,,,,,,42.8,no change,0.0,0.33,64.96,,,,,,,165.1,58.0,0.0,0.0,0.0,0.0,,39.9,103.8,Database 2,3513.022410660206
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,28.0,0.0,0.0,,no change,,no change,5.0,,,,0.51,1.2,,,,,25.1,77.2,,,,,,,,,,,,,,,,,,,42.3,no change,0.0,0.26,51.18,,,,,,,172.7,63.0,0.0,0.0,0.0,0.0,,39.9,103.8,Database 2,3647.944412275623
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,31.0,0.0,0.0,,no change,,no change,5.0,,,,0.57,1.2,,,,,24.6,76.3,,,,,,,,,,,,,,,,,,,42.6,no change,0.0,0.24,47.24,,,,,,,172.7,74.0,0.0,0.0,0.0,0.0,,40.6,105.0,Database 2,4284.887087434859
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,40.0,0.0,0.0,,cooler,,more,4.0,,,,0.51,1.2,,,,,23.8,74.8,,,,,,,,,,,,,,,,,,,41.9,drier,-1.0,0.26,51.18,,,,,,,172.7,76.0,1.0,0.0,0.0,0.0,,40.6,105.0,Database 2,4400.69484655472
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,32.0,0.0,0.0,,no change,,no change,5.0,,,,0.51,1.2,,,,,22.7,72.9,,,,,,,,,,,,,,,,,,,46.2,no change,0.0,0.25,49.21,,,,,,,160.0,65.0,0.0,0.0,0.0,0.0,,40.6,105.1,Database 2,4062.5
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,29.0,0.0,0.0,,warmer,,less,4.0,,,,0.57,1.2,,,,,22.1,71.8,,,,,,,,,,,,,,,,,,,45.1,drier,0.0,0.43,84.65,,,,,,,188.0,67.0,0.0,0.0,0.0,0.0,,40.6,105.1,Database 2,3563.829787234042
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,40.0,0.0,-1.0,,no change,,no change,5.0,,,,0.51,1.2,,,,,22.5,72.5,,,,,,,,,,,,,,,,,,,35.7,no change,0.0,0.27,53.15,,,,,,,180.3,76.0,1.0,0.0,0.0,0.0,,40.6,105.1,Database 2,4215.196894065446
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,41.0,0.0,0.0,,cooler,,no change,4.0,,,,0.51,1.2,,,,,22.8,73.0,,,,,,,,,,,,,,,,,,,36.7,no change,-1.0,0.32,62.99,,,,,,,180.3,90.0,1.0,0.0,0.0,0.0,,40.4,104.7,Database 2,4991.680532445923
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,36.0,0.0,-1.0,,no change,,more,5.0,,,,0.51,1.2,,,,,23.4,74.1,,,,,,,,,,,,,,,,,,,36.7,more humid,0.0,0.36,70.87,,,,,,,165.1,63.0,1.0,0.0,0.0,0.0,,40.2,104.4,Database 2,3815.869170199879
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,28.0,0.0,-2.0,,no change,,no change,5.0,,,,0.57,1.2,,,,,21.4,70.5,,,,,,,,,,,,,,,,,,,37.9,no change,0.0,0.29,57.09,,,,,,,182.9,72.0,1.0,0.0,0.0,0.0,,40.2,104.4,Database 2,3936.577364680153
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,35.0,0.0,0.0,,no change,,no change,5.0,,,,0.57,1.2,,,,,22.4,72.3,,,,,,,,,,,,,,,,,,,37.7,no change,0.0,0.26,51.18,,,,,,,182.9,75.0,1.0,0.0,0.0,0.0,,40.2,104.4,Database 2,4100.601421541826
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,24.0,1.0,0.0,,no change,,more,5.0,,,,0.61,1.2,,,,,21.3,70.3,,,,,,,,,,,,,,,,,,,36.9,more humid,1.0,0.56,110.24,,,,,,,160.0,54.0,1.0,0.0,0.0,0.0,,40.6,105.1,Database 2,3375.0
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,34.0,0.0,0.0,,no change,,more,5.0,,,,0.57,1.2,,,,,22.2,72.0,,,,,,,,,,,,,,,,,,,41.3,drier,0.0,0.31,61.02,,,,,,,180.3,83.0,1.0,0.0,0.0,0.0,,40.6,105.1,Database 2,4603.438713255685
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,38.0,0.0,0.0,,no change,,no change,5.0,,,,0.57,1.2,,,,,23.0,73.4,,,,,,,,,,,,,,,,,,,38.2,no change,0.0,0.26,51.18,,,,,,,180.3,68.0,1.0,0.0,0.0,0.0,,40.0,103.9,Database 2,3771.491957848031
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Air Conditioned,,41.0,0.0,0.0,,no change,,no change,4.0,,,,0.51,1.2,,,,,22.0,71.6,,,,,,,,,,,,,,,,,,,45.5,more humid,1.0,0.28,55.12,,,,,,,170.2,81.0,1.0,0.0,0.0,0.0,,38.4,101.0,Database 2,4759.106933019976
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,38.0,0.0,2.0,,cooler,,no change,2.0,,,,0.57,1.2,,,,,31.5,88.7,,,,,,,,,,,,,,,,,,,41.5,drier,-2.0,1.36,267.72,,,,,,,175.3,80.0,1.0,1.0,0.0,0.0,,38.4,101.0,Database 2,4563.605248146036
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,43.0,0.0,1.0,,cooler,,more,2.0,,,,0.57,1.2,,,,,31.5,88.7,,,,,,,,,,,,,,,,,,,41.0,drier,-1.0,1.09,214.57,,,,,,,167.6,71.0,1.0,1.0,0.0,0.0,,38.9,102.0,Database 2,4236.276849642005
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,40.0,0.0,2.0,,cooler,,less,2.0,,,,0.57,1.2,,,,,31.3,88.3,,,,,,,,,,,,,,,,,,,41.5,drier,-1.0,1.04,204.72,,,,,,,172.7,68.0,1.0,1.0,0.0,0.0,,38.9,102.0,Database 2,3937.463810075276
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,49.0,0.0,1.0,,cooler,,more,2.0,,,,0.57,1.2,,,,,33.3,91.9,,,,,,,,,,,,,,,,,,,34.8,drier,-1.0,0.51,100.39,,,,,,,177.8,57.0,1.0,1.0,0.0,0.0,,39.7,103.4,Database 2,3205.849268841395
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,42.0,0.0,1.0,,cooler,,more,4.0,,,,0.51,1.2,,,,,29.9,85.8,,,,,,,,,,,,,,,,,,,38.9,drier,0.0,0.44,86.61,,,,,,,157.5,59.0,0.0,1.0,0.0,0.0,,39.7,103.4,Database 2,3746.031746031746
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,36.0,0.0,2.0,,cooler,,more,2.0,,,,0.57,1.2,,,,,29.8,85.6,,,,,,,,,,,,,,,,,,,38.9,drier,-1.0,1.94,381.89,,,,,,,172.7,72.0,0.0,1.0,0.0,0.0,,39.9,103.7,Database 2,4169.079328314998
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,33.0,0.0,0.0,,no change,,more,5.0,,,,0.57,1.2,,,,,29.4,84.9,,,,,,,,,,,,,,,,,,,41.3,drier,-1.0,0.48,94.49,,,,,,,165.1,51.0,0.0,1.0,0.0,0.0,,39.9,103.7,Database 2,3089.036947304664
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,27.0,0.0,1.0,,cooler,,more,4.0,,,,0.51,1.2,,,,,32.8,91.0,,,,,,,,,,,,,,,,,,,46.4,no change,0.0,0.46,90.55,,,,,,,172.7,58.0,0.0,1.0,0.0,0.0,,40.0,103.9,Database 2,3358.4250144759703
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,31.0,0.0,1.0,,cooler,,more,2.0,,,,0.51,1.2,,,,,32.5,90.5,,,,,,,,,,,,,,,,,,,45.9,drier,-1.0,0.61,120.08,,,,,,,162.6,68.0,0.0,1.0,0.0,0.0,,40.0,103.9,Database 2,4182.041820418204
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,40.0,0.0,2.0,,cooler,,no change,2.0,,,,0.4,1.2,,,,,32.4,90.3,,,,,,,,,,,,,,,,,,,44.4,no change,0.0,0.74,145.67,,,,,,,180.3,88.0,0.0,1.0,0.0,0.0,,40.0,103.9,Database 2,4880.754298391569
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,44.0,0.0,0.0,,cooler,,more,4.0,,,,0.51,1.2,,,,,32.2,90.0,,,,,,,,,,,,,,,,,,,41.5,drier,-1.0,0.99,194.88,,,,,,,167.6,95.0,1.0,1.0,0.0,0.0,,40.0,103.9,Database 2,5668.2577565632455
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,27.0,0.0,-1.0,,no change,,no change,4.0,,,,0.57,1.2,,,,,24.5,76.1,,,,,,,,,,,,,,,,,,,42.7,no change,0.0,1.75,344.49,,,,,,,180.3,65.0,0.0,1.0,0.0,0.0,,40.0,103.9,Database 2,3605.1026067665
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,45.0,0.0,0.0,,no change,,no change,5.0,,,,0.57,1.2,,,,,25.2,77.4,,,,,,,,,,,,,,,,,,,42.5,no change,0.0,0.38,74.8,,,,,,,165.1,58.0,0.0,1.0,0.0,0.0,,40.6,105.0,Database 2,3513.022410660206
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,23.0,0.0,-1.0,,cooler,,more,4.0,,,,0.57,1.2,,,,,25.3,77.5,,,,,,,,,,,,,,,,,,,43.4,drier,0.0,1.18,232.28,,,,,,,182.9,63.0,0.0,1.0,0.0,0.0,,40.6,105.1,Database 2,3444.505194095134
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,28.0,0.0,0.0,,cooler,,more,4.0,,,,0.57,1.2,,,,,30.9,87.6,,,,,,,,,,,,,,,,,,,33.9,more humid,0.0,0.29,57.09,,,,,,,167.6,65.0,1.0,1.0,0.0,0.0,,39.7,103.4,Database 2,3878.2816229116943
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,27.0,1.0,0.0,,cooler,,more,2.0,,,,0.5,1.2,,,,,28.5,83.3,,,,,,,,,,,,,,,,,,,35.7,drier,0.0,0.85,167.32,,,,,,,154.9,75.0,1.0,1.0,0.0,0.0,,39.7,103.4,Database 2,4841.833440929632
"Honnekeri, A., Brager, G., Dhaka, S., & Mathur, J. (2014). Comfort and adaptation in mixed-mode buildings in a hot-dry climate.",Shivraj Dhaka and Jyotirmay Mathur,2011.0,0.0,BSh,1.0,Jaipur,India,Office,Mixed Mode,Naturally Ventilated,,28.0,0.0,3.0,,cooler,,more,4.0,,,,0.36,1.2,,,,,29.8,85.6,,,,,,,,,,,,,,,,,,,34.8,drier,-1.0,0.25,49.21,,,,,,,167.6,65.0,1.0,0.0,0.0,0.0,,39.7,103.4,Database 2,3878.2816229116943
