Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Air temperature (F),Ta_h (C),Ta_h (F),Ta_m (C),Ta_m (F),Ta_l (C),Ta_l (F),Operative temperature (C),Operative temperature (F),Radiant temperature (C),Radiant temperature (F),Globe temperature (C),Globe temperature (F),Tg_h (C),Tg_h (F),Tg_m (C),Tg_m (F),Tg_l (C),Tg_l (F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject height (cm),Subject weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C),Outdoor monthly air temperature (F),Database,BMI
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,30.0,1.0,3.0,,cooler,,,,1.65,59.2,29.06,0.43,1.1,,,,,30.7,87.3,,,30.7,87.3,,,30.8,87.4,30.8,87.5,,,,,,,,,79.1,,,0.75,147.64,,,0.75,147.64,,,,,,,,,,,,Database 1,4250.0
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,25.0,0.0,0.0,,cooler,,,,1.82,67.87,30.12,0.56,1.1,,,,,30.7,87.3,,,30.7,87.3,,,30.8,87.4,30.8,87.5,,,,,,,,,78.7,,,0.88,173.23,,,0.88,173.23,,,,,,,,,,,,Database 1,4022.310211104087
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,42.0,0.0,2.0,,cooler,,,,2.05,78.8,33.67,0.56,1.1,,,,,30.6,87.1,,,30.6,87.1,,,30.7,87.2,30.7,87.3,,,,,,,,,77.2,,,0.16,31.5,,,0.16,31.5,,,,,,,,,,,,Database 1,4487.7287785590215
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,25.0,1.0,1.0,,no change,,,,1.59,55.92,29.24,0.63,1.1,,,,,30.1,86.2,,,30.1,86.2,,,30.3,86.5,30.5,86.9,,,,,,,,,77.7,,,1.28,251.97,,,1.28,251.97,,,,,,,,,,,,Database 1,3762.04848971008
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,59.0,0.0,0.0,,no change,,,,1.43,47.23,30.42,0.51,1.1,,,,,29.2,84.6,,,29.2,84.6,,,29.4,84.9,29.5,85.2,,,,,,,,,79.0,,,0.24,47.24,,,0.24,47.24,,,,,,,,,,,,Database 1,4923.418854886864
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,58.0,1.0,1.0,,cooler,,,,1.34,42.33,29.62,0.46,1.1,,,,,29.3,84.7,,,29.3,84.7,,,29.4,84.9,29.5,85.1,,,,,,,,,77.3,,,0.26,51.18,,,0.26,51.18,,,,,,,,,,,,Database 1,4565.309366462425
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,38.0,1.0,2.0,,cooler,,,,1.27,38.92,29.33,0.43,1.1,,,,,29.2,84.6,,,29.2,84.6,,,29.4,84.9,29.5,85.2,,,,,,,,,78.2,,,0.26,51.18,,,0.26,51.18,,,,,,,,,,,,Database 1,4694.198100282344
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,26.0,0.0,0.0,,cooler,,,,1.25,37.55,30.86,0.56,1.1,,,,,28.1,82.6,,,28.1,82.6,,,28.3,83.0,28.5,83.4,,,,,,,,,79.8,,,0.14,27.56,,,0.14,27.56,,,,,,,,,,,,Database 1,4651.162790697675
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,31.0,0.0,1.0,,cooler,,,,1.01,26.6,28.77,0.45,1.1,,,,,28.3,82.9,,,28.3,82.9,,,28.5,83.3,28.7,83.7,,,,,,,,,79.7,,,0.23,45.28,,,0.23,45.28,,,,,,,,,,,,Database 1,4291.151378591968
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,38.0,0.0,0.0,,no change,,,,1.16,33.33,29.98,0.41,1.1,,,,,28.5,83.3,,,28.5,83.3,,,28.7,83.7,28.9,84.1,,,,,,,,,80.0,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1,3991.400170370928
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,31.0,1.0,2.5,,cooler,,,,1.25,37.84,30.64,0.55,1.1,,,,,28.3,82.9,,,28.3,82.9,,,28.5,83.2,28.6,83.5,,,,,,,,,80.5,,,0.16,31.5,,,0.16,31.5,,,,,,,,,,,,Database 1,4477.000648053045
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,30.0,0.0,2.0,,cooler,,,,1.22,36.19,28.95,0.45,1.1,,,,,29.1,84.4,,,29.1,84.4,,,29.3,84.7,29.4,85.0,,,,,,,,,79.0,,,0.32,62.99,,,0.32,62.99,,,,,,,,,,,,Database 1,4773.251727963972
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,33.0,0.0,2.0,,cooler,,,,1.48,50.02,29.74,0.56,1.1,,,,,29.6,85.3,,,29.6,85.3,,,29.7,85.5,29.8,85.7,,,,,,,,,78.3,,,0.46,90.55,,,0.46,90.55,,,,,,,,,,,,Database 1,4674.894949191761
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,48.0,1.0,1.0,,cooler,,,,0.75,16.8,26.62,0.41,1.1,,,,,28.7,83.7,,,28.7,83.7,,,28.9,84.1,29.2,84.5,,,,,,,,,83.8,,,0.68,133.86,,,0.68,133.86,,,,,,,,,,,,Database 1,4582.369775569824
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,35.0,1.0,1.0,,cooler,,,,0.97,24.87,28.03,0.38,1.1,,,,,28.7,83.7,,,28.7,83.7,,,29.0,84.2,29.3,84.7,,,,,,,,,82.6,,,0.33,64.96,,,0.33,64.96,,,,,,,,,,,,Database 1,3882.695474873759
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,32.0,1.0,1.0,,cooler,,,,1.28,39.46,30.61,0.57,1.1,,,,,28.3,82.9,,,28.3,82.9,,,28.6,83.4,28.9,83.9,,,,,,,,,81.9,,,0.19,37.4,,,0.19,37.4,,,,,,,,,,,,Database 1,4340.06237580834
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,50.0,1.0,0.0,,no change,,,,0.61,12.73,27.34,0.55,1.1,,,,,26.9,80.4,,,26.9,80.4,,,27.2,80.9,27.5,81.4,,,,,,,,,71.1,,,0.21,41.34,,,0.21,41.34,,,,,,,,,,,,Database 1,3984.838183626908
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,28.0,1.0,-1.0,,no change,,,,0.9,21.93,29.25,0.46,1.1,,,,,27.4,81.3,,,27.4,81.3,,,27.6,81.6,27.7,81.9,,,,,,,,,83.3,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1,3965.2388848035566
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,38.0,1.0,0.0,,cooler,,,,0.43,8.93,26.38,0.46,1.1,,,,,27.2,81.0,,,27.2,81.0,,,27.4,81.4,27.7,81.8,,,,,,,,,84.6,,,0.36,70.87,,,0.36,70.87,,,,,,,,,,,,Database 1,4026.350682764734
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,27.0,1.0,0.0,,cooler,,,,0.58,12.15,27.39,0.46,1.1,,,,,27.2,81.0,,,27.2,81.0,,,27.4,81.3,27.5,81.6,,,,,,,,,84.6,,,0.24,47.24,,,0.24,47.24,,,,,,,,,,,,Database 1,3593.2018633724847
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,29.0,1.0,0.0,,cooler,,,,0.81,18.82,27.82,0.46,1.1,,,,,28.0,82.4,,,28.0,82.4,,,28.2,82.7,28.3,83.0,,,,,,,,,83.3,,,0.31,61.02,,,0.31,61.02,,,,,,,,,,,,Database 1,4056.1679790026246
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,41.0,1.0,1.5,,cooler,,,,0.85,20.32,27.78,0.41,1.1,,,,,28.3,82.9,,,28.3,82.9,,,28.5,83.4,28.8,83.8,,,,,,,,,82.8,,,0.32,62.99,,,0.32,62.99,,,,,,,,,,,,Database 1,4187.252610107263
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,53.0,1.0,2.0,,cooler,,,,0.55,11.32,27.14,0.46,1.1,,,,,27.1,80.8,,,27.1,80.8,,,27.4,81.4,27.8,82.0,,,,,,,,,84.9,,,0.27,53.15,,,0.27,53.15,,,,,,,,,,,,Database 1,4111.434906326588
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,32.0,1.0,1.0,,cooler,,,,1.21,35.58,30.52,0.46,1.1,,,,,28.1,82.6,,,28.1,82.6,,,28.3,83.0,28.5,83.4,,,,,,,,,84.2,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,4100.099582434025
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,27.0,1.0,1.0,,cooler,,,,1.43,47.0,31.77,0.55,1.1,,,,,28.6,83.5,,,28.6,83.5,,,28.8,83.9,29.0,84.3,,,,,,,,,82.4,,,0.14,27.56,,,0.14,27.56,,,,,,,,,,,,Database 1,3788.08416064579
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,33.0,0.0,-1.0,,no change,,,,0.62,13.11,27.54,0.56,1.1,,,,,26.8,80.2,,,26.8,80.2,,,27.1,80.9,27.5,81.5,,,,,,,,,85.1,,,0.29,57.09,,,0.29,57.09,,,,,,,,,,,,Database 1,3991.936628021986
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,23.0,0.0,-1.0,,no change,,,,0.36,7.72,26.81,0.56,1.1,,,,,25.9,78.6,,,25.9,78.6,,,26.2,79.2,26.6,79.8,,,,,,,,,88.3,,,0.25,49.21,,,0.25,49.21,,,,,,,,,,,,Database 1,3657.19205979931
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,36.0,1.0,0.0,,no change,,,,0.43,8.94,27.3,0.46,1.1,,,,,26.4,79.5,,,26.4,79.5,,,26.7,80.0,27.0,80.5,,,,,,,,,87.0,,,0.18,35.43,,,0.18,35.43,,,,,,,,,,,,Database 1,3829.248284621581
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,41.0,0.0,2.0,,cooler,,,,0.59,12.29,27.96,0.45,1.1,,,,,26.7,80.1,,,26.7,80.1,,,27.1,80.8,27.5,81.4,,,,,,,,,86.1,,,0.17,33.46,,,0.17,33.46,,,,,,,,,,,,Database 1,3768.5508743505206
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,36.0,1.0,1.0,,cooler,,,,0.65,13.87,28.47,0.63,1.1,,,,,26.1,79.0,,,26.1,79.0,,,26.3,79.4,26.5,79.8,,,,,,,,,87.3,,,0.18,35.43,,,0.18,35.43,,,,,,,,,,,,Database 1,3780.08117276601
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,32.0,1.0,0.0,,no change,,,,0.94,23.76,30.39,0.79,1.1,,,,,26.1,79.0,,,26.1,79.0,,,26.2,79.2,26.3,79.4,,,,,,,,,87.3,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1,4325.698385435149
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,29.0,1.0,0.0,,no change,,,,1.74,63.77,32.15,0.63,1.1,,,,,29.6,85.3,,,29.6,85.3,,,29.8,85.6,29.9,85.9,,,,,,,,,77.4,,,0.21,41.34,,,0.21,41.34,,,,,,,,,,,,Database 1,4250.0
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,30.0,1.0,0.0,,cooler,,,,1.6,56.28,30.81,0.46,1.1,,,,,29.8,85.6,,,29.8,85.6,,,30.0,85.9,30.1,86.2,,,,,,,,,76.6,,,0.22,43.31,,,0.22,43.31,,,,,,,,,,,,Database 1,4110.429447852761
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,37.0,1.0,2.0,,cooler,,,,1.74,64.03,32.63,0.66,1.1,,,,,29.4,84.9,,,29.4,84.9,,,29.6,85.3,29.8,85.7,,,,,,,,,77.5,,,0.17,33.46,,,0.17,33.46,,,,,,,,,,,,Database 1,4762.884986644298
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,28.0,1.0,0.0,,no change,,,,1.48,49.82,30.48,0.52,1.1,,,,,29.3,84.7,,,29.3,84.7,,,29.5,85.1,29.8,85.6,,,,,,,,,77.8,,,0.25,49.21,,,0.25,49.21,,,,,,,,,,,,Database 1,4222.561692126909
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,40.0,1.0,0.0,,cooler,,,,1.54,53.2,30.83,0.46,1.1,,,,,29.5,85.1,,,29.5,85.1,,,29.8,85.6,30.1,86.1,,,,,,,,,77.3,,,0.2,39.37,,,0.2,39.37,,,,,,,,,,,,Database 1,4164.336065158574
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,34.0,1.0,1.0,,cooler,,,,1.39,44.76,29.35,0.46,1.1,,,,,29.5,85.1,,,29.5,85.1,,,29.7,85.5,30.0,85.9,,,,,,,,,77.4,,,0.34,66.93,,,0.34,66.93,,,,,,,,,,,,Database 1,3524.8560980192933
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,29.0,1.0,0.0,,cooler,,,,1.14,32.49,27.97,0.26,1.1,,,,,29.6,85.3,,,29.6,85.3,,,29.9,85.8,30.2,86.3,,,,,,,,,77.3,,,0.3,59.06,,,0.3,59.06,,,,,,,,,,,,Database 1,4250.0
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,29.0,1.0,0.0,,no change,,,,2.01,77.12,33.78,0.63,1.1,,,,,30.3,86.5,,,30.3,86.5,,,30.4,86.7,30.5,86.9,,,,,,,,,76.0,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1,3307.61930377315
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,42.0,1.0,0.0,,cooler,,,,1.55,53.71,30.28,0.55,1.1,,,,,29.6,85.3,,,29.6,85.3,,,29.8,85.7,30.1,86.1,,,,,,,,,77.3,,,0.34,66.93,,,0.34,66.93,,,,,,,,,,,,Database 1,4006.9009504666296
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,36.0,1.0,0.0,,cooler,,,,1.56,54.09,31.31,0.51,1.1,,,,,29.3,84.7,,,29.3,84.7,,,29.6,85.2,29.9,85.7,,,,,,,,,77.5,,,0.18,35.43,,,0.18,35.43,,,,,,,,,,,,Database 1,4516.978637304724
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,30.0,1.0,1.0,,cooler,,,,1.24,37.3,28.87,0.47,1.1,,,,,29.1,84.4,,,29.1,84.4,,,29.4,84.9,29.7,85.4,,,,,,,,,77.7,,,0.35,68.9,,,0.35,68.9,,,,,,,,,,,,Database 1,4153.004656663465
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,39.0,0.0,2.0,,cooler,,,,1.67,60.07,32.24,0.51,1.1,,,,,29.5,85.1,,,29.5,85.1,,,29.7,85.5,29.9,85.9,,,,,,,,,77.2,,,0.14,27.56,,,0.14,27.56,,,,,,,,,,,,Database 1,4539.192252519434
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,30.0,1.0,0.0,,no change,,,,1.47,49.43,30.27,0.55,1.1,,,,,29.3,84.7,,,29.3,84.7,,,29.5,85.1,29.8,85.6,,,,,,,,,77.7,,,0.29,57.09,,,0.29,57.09,,,,,,,,,,,,Database 1,4110.429447852761
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,59.0,1.0,0.0,,no change,,,,2.0,76.88,30.49,0.7,1.1,,,,,31.0,87.8,,,31.0,87.8,,,31.3,88.3,31.6,88.8,,,,,,,,,74.4,,,1.68,330.71,,,1.68,330.71,,,,,,,,,,,,Database 1,4251.651327758455
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,59.0,1.0,2.0,,cooler,,,,2.32,89.0,33.52,0.57,1.1,,,,,31.5,88.7,,,31.5,88.7,,,31.7,89.0,31.8,89.3,,,,,,,,,72.8,,,0.23,45.28,,,0.23,45.28,,,,,,,,,,,,Database 1,4728.864913923796
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,52.0,1.0,2.0,,cooler,,,,1.75,64.4,30.39,0.55,1.1,,,,,30.2,86.4,,,30.2,86.4,,,30.6,87.0,30.9,87.6,,,,,,,,,73.6,,,0.41,80.71,,,0.41,80.71,,,,,,,,,,,,Database 1,4860.047425945659
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,47.0,0.0,1.0,,cooler,,,,1.9,72.2,32.53,0.51,1.1,,,,,30.3,86.5,,,30.3,86.5,,,30.5,86.9,30.7,87.3,,,,,,,,,73.4,,,0.16,31.5,,,0.16,31.5,,,,,,,,,,,,Database 1,4076.36959547734
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,33.0,1.0,1.0,,cooler,,,,1.86,70.1,30.46,0.44,1.1,,,,,30.8,87.4,,,30.8,87.4,,,31.0,87.8,31.1,88.1,,,,,,,,,72.6,,,0.34,66.93,,,0.34,66.93,,,,,,,,,,,,Database 1,3843.950451631488
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,28.0,1.0,2.0,,cooler,,,,2.29,87.89,34.08,0.63,1.1,,,,,31.3,88.3,,,31.3,88.3,,,31.4,88.5,31.5,88.7,,,,,,,,,71.6,,,0.18,35.43,,,0.18,35.43,,,,,,,,,,,,Database 1,3151.5151515151515
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,33.0,1.0,3.0,,cooler,,,,2.35,89.63,35.41,0.74,1.1,,,,,31.1,88.0,,,31.1,88.0,,,31.2,88.2,31.3,88.4,,,,,,,,,73.4,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1,4227.256220158213
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,33.0,1.0,1.0,,cooler,,,,2.14,82.6,32.5,0.46,1.1,,,,,31.2,88.2,,,31.2,88.2,,,31.4,88.5,31.5,88.8,,,,,,,,,72.7,,,0.21,41.34,,,0.21,41.34,,,,,,,,,,,,Database 1,3929.470591576987
Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,0.0,Aw,0.0,Bangkok,Thailand,Office,Naturally Ventilated,,,32.0,1.0,2.0,,cooler,,,,2.35,89.76,33.99,0.46,1.1,,,,,31.7,89.1,,,31.7,89.1,,,31.8,89.3,31.9,89.4,,,,,,,,,70.0,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1,4548.842038881021
